# Assembly name:  Cliv_1.0
# Organism name:  Columba livia (rock pigeon)
# Infraspecific name:  breed=Danish Tumbler
# Sex:  male
# Taxid:          8932
# BioSample:      SAMN02981415
# BioProject:     PRJNA167554
# Submitter:      BGI
# Date:           2013-02-11
# Assembly type:  haploid
# Release type:   major
# Assembly level: Scaffold
# Genome representation: full
# WGS project:    AKCR01
# Assembly method: SOAPdenovo v. 2.0
# Genome coverage: 60x
# Sequencing technology: Illumina HiSeq 2000
# RefSeq category: Representative Genome
# GenBank assembly accession: GCA_000337935.1
# RefSeq assembly accession: GCF_000337935.1
# RefSeq assembly and GenBank assemblies identical: no
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_000337945.1	GCF_000337945.1	Primary Assembly
## 	GCF_000090015.1	non-nuclear
#
# Ordered by chromosome/plasmid; the chromosomes/plasmids are followed by
# unlocalized scaffolds.
# Unplaced scaffolds are listed at the end.
# RefSeq is equal or derived from GenBank object.
#
# Sequence-Name	Sequence-Role	Assigned-Molecule	Assigned-Molecule-Location/Type	GenBank-Accn	Relationship	RefSeq-Accn	Assembly-Unit	Sequence-Length	UCSC-style-name
C16288280	unplaced-scaffold	na	na	KB380977.1	=	NW_004978862.1	Primary Assembly	221	na
C16288334	unplaced-scaffold	na	na	KB380978.1	=	NW_004978863.1	Primary Assembly	221	na
C16288246	unplaced-scaffold	na	na	KB380979.1	=	NW_004978864.1	Primary Assembly	221	na
C16288240	unplaced-scaffold	na	na	KB380980.1	=	NW_004978865.1	Primary Assembly	221	na
C16288410	unplaced-scaffold	na	na	KB380981.1	=	NW_004978866.1	Primary Assembly	221	na
C16288178	unplaced-scaffold	na	na	KB380982.1	=	NW_004978867.1	Primary Assembly	221	na
C16288318	unplaced-scaffold	na	na	KB380983.1	=	NW_004978868.1	Primary Assembly	221	na
C16288400	unplaced-scaffold	na	na	KB380984.1	=	NW_004978869.1	Primary Assembly	221	na
C16288482	unplaced-scaffold	na	na	KB380985.1	=	NW_004978870.1	Primary Assembly	221	na
C16288480	unplaced-scaffold	na	na	KB380986.1	=	NW_004978871.1	Primary Assembly	221	na
C16288530	unplaced-scaffold	na	na	KB380987.1	=	NW_004978872.1	Primary Assembly	221	na
C16288478	unplaced-scaffold	na	na	KB380988.1	=	NW_004978873.1	Primary Assembly	221	na
C16288516	unplaced-scaffold	na	na	KB380989.1	=	NW_004978874.1	Primary Assembly	221	na
C16288538	unplaced-scaffold	na	na	KB380990.1	=	NW_004978875.1	Primary Assembly	221	na
C16288474	unplaced-scaffold	na	na	KB380991.1	=	NW_004978876.1	Primary Assembly	221	na
C16288532	unplaced-scaffold	na	na	KB380992.1	=	NW_004978877.1	Primary Assembly	221	na
C16288692	unplaced-scaffold	na	na	KB380993.1	=	NW_004978878.1	Primary Assembly	221	na
C16288596	unplaced-scaffold	na	na	KB380994.1	=	NW_004978879.1	Primary Assembly	221	na
C16288378	unplaced-scaffold	na	na	KB380995.1	=	NW_004978880.1	Primary Assembly	221	na
C16288684	unplaced-scaffold	na	na	KB380996.1	=	NW_004978881.1	Primary Assembly	221	na
C16288760	unplaced-scaffold	na	na	KB380997.1	=	NW_004978882.1	Primary Assembly	221	na
C16288738	unplaced-scaffold	na	na	KB380998.1	=	NW_004978883.1	Primary Assembly	221	na
C16288766	unplaced-scaffold	na	na	KB380999.1	=	NW_004978884.1	Primary Assembly	221	na
C16288846	unplaced-scaffold	na	na	KB381000.1	=	NW_004978885.1	Primary Assembly	221	na
C16288790	unplaced-scaffold	na	na	KB381001.1	=	NW_004978886.1	Primary Assembly	221	na
C16288658	unplaced-scaffold	na	na	KB381002.1	=	NW_004978887.1	Primary Assembly	221	na
C16287610	unplaced-scaffold	na	na	KB381003.1	=	NW_004978888.1	Primary Assembly	220	na
C16288722	unplaced-scaffold	na	na	KB381004.1	=	NW_004978889.1	Primary Assembly	221	na
C16288848	unplaced-scaffold	na	na	KB381005.1	=	NW_004978890.1	Primary Assembly	221	na
C16288956	unplaced-scaffold	na	na	KB381006.1	=	NW_004978891.1	Primary Assembly	221	na
C16288890	unplaced-scaffold	na	na	KB381007.1	=	NW_004978892.1	Primary Assembly	221	na
C16288942	unplaced-scaffold	na	na	KB381008.1	=	NW_004978893.1	Primary Assembly	221	na
C16289024	unplaced-scaffold	na	na	KB381009.1	=	NW_004978894.1	Primary Assembly	221	na
C16288972	unplaced-scaffold	na	na	KB381010.1	=	NW_004978895.1	Primary Assembly	221	na
C16289092	unplaced-scaffold	na	na	KB381011.1	=	NW_004978896.1	Primary Assembly	221	na
C16288570	unplaced-scaffold	na	na	KB381012.1	=	NW_004978897.1	Primary Assembly	221	na
C16289122	unplaced-scaffold	na	na	KB381013.1	=	NW_004978898.1	Primary Assembly	221	na
C16289088	unplaced-scaffold	na	na	KB381014.1	=	NW_004978899.1	Primary Assembly	221	na
C16289086	unplaced-scaffold	na	na	KB381015.1	=	NW_004978900.1	Primary Assembly	221	na
C16288696	unplaced-scaffold	na	na	KB381016.1	=	NW_004978901.1	Primary Assembly	221	na
C16289160	unplaced-scaffold	na	na	KB381017.1	=	NW_004978902.1	Primary Assembly	221	na
C16289236	unplaced-scaffold	na	na	KB381018.1	=	NW_004978903.1	Primary Assembly	221	na
C16289408	unplaced-scaffold	na	na	KB381019.1	=	NW_004978904.1	Primary Assembly	222	na
C16289050	unplaced-scaffold	na	na	KB381020.1	=	NW_004978905.1	Primary Assembly	221	na
C16289490	unplaced-scaffold	na	na	KB381021.1	=	NW_004978906.1	Primary Assembly	222	na
C16289630	unplaced-scaffold	na	na	KB381022.1	=	NW_004978907.1	Primary Assembly	222	na
C16289700	unplaced-scaffold	na	na	KB381023.1	=	NW_004978908.1	Primary Assembly	222	na
C16289762	unplaced-scaffold	na	na	KB381024.1	=	NW_004978909.1	Primary Assembly	222	na
C16289768	unplaced-scaffold	na	na	KB381025.1	=	NW_004978910.1	Primary Assembly	222	na
C16289480	unplaced-scaffold	na	na	KB381026.1	=	NW_004978911.1	Primary Assembly	222	na
C16289628	unplaced-scaffold	na	na	KB381027.1	=	NW_004978912.1	Primary Assembly	222	na
C16289788	unplaced-scaffold	na	na	KB381028.1	=	NW_004978913.1	Primary Assembly	222	na
C16289668	unplaced-scaffold	na	na	KB381029.1	=	NW_004978914.1	Primary Assembly	222	na
C16289794	unplaced-scaffold	na	na	KB381030.1	=	NW_004978915.1	Primary Assembly	222	na
C16289620	unplaced-scaffold	na	na	KB381031.1	=	NW_004978916.1	Primary Assembly	222	na
C16289354	unplaced-scaffold	na	na	KB381032.1	=	NW_004978917.1	Primary Assembly	221	na
C16289808	unplaced-scaffold	na	na	KB381033.1	=	NW_004978918.1	Primary Assembly	222	na
C16289802	unplaced-scaffold	na	na	KB381034.1	=	NW_004978919.1	Primary Assembly	222	na
C16289798	unplaced-scaffold	na	na	KB381035.1	=	NW_004978920.1	Primary Assembly	222	na
C16289818	unplaced-scaffold	na	na	KB381036.1	=	NW_004978921.1	Primary Assembly	222	na
C16289824	unplaced-scaffold	na	na	KB381037.1	=	NW_004978922.1	Primary Assembly	222	na
C16289868	unplaced-scaffold	na	na	KB381038.1	=	NW_004978923.1	Primary Assembly	222	na
C16289926	unplaced-scaffold	na	na	KB381039.1	=	NW_004978924.1	Primary Assembly	222	na
C16289838	unplaced-scaffold	na	na	KB381040.1	=	NW_004978925.1	Primary Assembly	222	na
C16289992	unplaced-scaffold	na	na	KB381041.1	=	NW_004978926.1	Primary Assembly	222	na
C16289306	unplaced-scaffold	na	na	KB381042.1	=	NW_004978927.1	Primary Assembly	221	na
C16290022	unplaced-scaffold	na	na	KB381043.1	=	NW_004978928.1	Primary Assembly	222	na
C16290092	unplaced-scaffold	na	na	KB381044.1	=	NW_004978929.1	Primary Assembly	222	na
C16289832	unplaced-scaffold	na	na	KB381045.1	=	NW_004978930.1	Primary Assembly	222	na
C16290096	unplaced-scaffold	na	na	KB381046.1	=	NW_004978931.1	Primary Assembly	222	na
C16289932	unplaced-scaffold	na	na	KB381047.1	=	NW_004978932.1	Primary Assembly	222	na
C16289816	unplaced-scaffold	na	na	KB381048.1	=	NW_004978933.1	Primary Assembly	222	na
C16290048	unplaced-scaffold	na	na	KB381049.1	=	NW_004978934.1	Primary Assembly	222	na
C16290144	unplaced-scaffold	na	na	KB381050.1	=	NW_004978935.1	Primary Assembly	222	na
C16290148	unplaced-scaffold	na	na	KB381051.1	=	NW_004978936.1	Primary Assembly	222	na
C16289892	unplaced-scaffold	na	na	KB381052.1	=	NW_004978937.1	Primary Assembly	222	na
C16290462	unplaced-scaffold	na	na	KB381053.1	=	NW_004978938.1	Primary Assembly	222	na
C16290232	unplaced-scaffold	na	na	KB381054.1	=	NW_004978939.1	Primary Assembly	222	na
C16290478	unplaced-scaffold	na	na	KB381055.1	=	NW_004978940.1	Primary Assembly	222	na
C16290490	unplaced-scaffold	na	na	KB381056.1	=	NW_004978941.1	Primary Assembly	222	na
C16290410	unplaced-scaffold	na	na	KB381057.1	=	NW_004978942.1	Primary Assembly	222	na
C16290328	unplaced-scaffold	na	na	KB381058.1	=	NW_004978943.1	Primary Assembly	222	na
C16290520	unplaced-scaffold	na	na	KB381059.1	=	NW_004978944.1	Primary Assembly	222	na
C16290548	unplaced-scaffold	na	na	KB381060.1	=	NW_004978945.1	Primary Assembly	222	na
C16290552	unplaced-scaffold	na	na	KB381061.1	=	NW_004978946.1	Primary Assembly	222	na
C16290620	unplaced-scaffold	na	na	KB381062.1	=	NW_004978947.1	Primary Assembly	222	na
C16290582	unplaced-scaffold	na	na	KB381063.1	=	NW_004978948.1	Primary Assembly	222	na
C16290628	unplaced-scaffold	na	na	KB381064.1	=	NW_004978949.1	Primary Assembly	222	na
C16290472	unplaced-scaffold	na	na	KB381065.1	=	NW_004978950.1	Primary Assembly	222	na
C16290722	unplaced-scaffold	na	na	KB381066.1	=	NW_004978951.1	Primary Assembly	223	na
C16289776	unplaced-scaffold	na	na	KB381067.1	=	NW_004978952.1	Primary Assembly	222	na
C16290110	unplaced-scaffold	na	na	KB381068.1	=	NW_004978953.1	Primary Assembly	222	na
C16290904	unplaced-scaffold	na	na	KB381069.1	=	NW_004978954.1	Primary Assembly	223	na
C16290766	unplaced-scaffold	na	na	KB381070.1	=	NW_004978955.1	Primary Assembly	223	na
C16290888	unplaced-scaffold	na	na	KB381071.1	=	NW_004978956.1	Primary Assembly	223	na
C16291044	unplaced-scaffold	na	na	KB381072.1	=	NW_004978957.1	Primary Assembly	223	na
C16290724	unplaced-scaffold	na	na	KB381073.1	=	NW_004978958.1	Primary Assembly	223	na
C16290734	unplaced-scaffold	na	na	KB381074.1	=	NW_004978959.1	Primary Assembly	223	na
C16291116	unplaced-scaffold	na	na	KB381075.1	=	NW_004978960.1	Primary Assembly	223	na
C16291088	unplaced-scaffold	na	na	KB381076.1	=	NW_004978961.1	Primary Assembly	223	na
C16290820	unplaced-scaffold	na	na	KB381077.1	=	NW_004978962.1	Primary Assembly	223	na
C16291040	unplaced-scaffold	na	na	KB381078.1	=	NW_004978963.1	Primary Assembly	223	na
C16291138	unplaced-scaffold	na	na	KB381079.1	=	NW_004978964.1	Primary Assembly	223	na
C16291248	unplaced-scaffold	na	na	KB381080.1	=	NW_004978965.1	Primary Assembly	223	na
C16291324	unplaced-scaffold	na	na	KB381081.1	=	NW_004978966.1	Primary Assembly	223	na
C16291136	unplaced-scaffold	na	na	KB381082.1	=	NW_004978967.1	Primary Assembly	223	na
C16291344	unplaced-scaffold	na	na	KB381083.1	=	NW_004978968.1	Primary Assembly	223	na
C16290214	unplaced-scaffold	na	na	KB381084.1	=	NW_004978969.1	Primary Assembly	222	na
C16291390	unplaced-scaffold	na	na	KB381085.1	=	NW_004978970.1	Primary Assembly	223	na
C16291426	unplaced-scaffold	na	na	KB381086.1	=	NW_004978971.1	Primary Assembly	223	na
C16291436	unplaced-scaffold	na	na	KB381087.1	=	NW_004978972.1	Primary Assembly	223	na
C16291036	unplaced-scaffold	na	na	KB381088.1	=	NW_004978973.1	Primary Assembly	223	na
C16291476	unplaced-scaffold	na	na	KB381089.1	=	NW_004978974.1	Primary Assembly	223	na
C16291464	unplaced-scaffold	na	na	KB381090.1	=	NW_004978975.1	Primary Assembly	223	na
C16291410	unplaced-scaffold	na	na	KB381091.1	=	NW_004978976.1	Primary Assembly	223	na
C16291496	unplaced-scaffold	na	na	KB381092.1	=	NW_004978977.1	Primary Assembly	223	na
C16291606	unplaced-scaffold	na	na	KB381093.1	=	NW_004978978.1	Primary Assembly	223	na
C16291500	unplaced-scaffold	na	na	KB381094.1	=	NW_004978979.1	Primary Assembly	223	na
C16291556	unplaced-scaffold	na	na	KB381095.1	=	NW_004978980.1	Primary Assembly	223	na
C16291640	unplaced-scaffold	na	na	KB381096.1	=	NW_004978981.1	Primary Assembly	223	na
C16291338	unplaced-scaffold	na	na	KB381097.1	=	NW_004978982.1	Primary Assembly	223	na
C16291264	unplaced-scaffold	na	na	KB381098.1	=	NW_004978983.1	Primary Assembly	223	na
C16291796	unplaced-scaffold	na	na	KB381099.1	=	NW_004978984.1	Primary Assembly	223	na
C16291814	unplaced-scaffold	na	na	KB381100.1	=	NW_004978985.1	Primary Assembly	223	na
C16291930	unplaced-scaffold	na	na	KB381101.1	=	NW_004978986.1	Primary Assembly	223	na
C16291934	unplaced-scaffold	na	na	KB381102.1	=	NW_004978987.1	Primary Assembly	223	na
C16291708	unplaced-scaffold	na	na	KB381103.1	=	NW_004978988.1	Primary Assembly	223	na
C16291910	unplaced-scaffold	na	na	KB381104.1	=	NW_004978989.1	Primary Assembly	223	na
C16291812	unplaced-scaffold	na	na	KB381105.1	=	NW_004978990.1	Primary Assembly	223	na
C16291832	unplaced-scaffold	na	na	KB381106.1	=	NW_004978991.1	Primary Assembly	223	na
C16292040	unplaced-scaffold	na	na	KB381107.1	=	NW_004978992.1	Primary Assembly	223	na
C16292050	unplaced-scaffold	na	na	KB381108.1	=	NW_004978993.1	Primary Assembly	223	na
C16291158	unplaced-scaffold	na	na	KB381109.1	=	NW_004978994.1	Primary Assembly	223	na
C16292180	unplaced-scaffold	na	na	KB381110.1	=	NW_004978995.1	Primary Assembly	224	na
C16292160	unplaced-scaffold	na	na	KB381111.1	=	NW_004978996.1	Primary Assembly	224	na
C16292064	unplaced-scaffold	na	na	KB381112.1	=	NW_004978997.1	Primary Assembly	224	na
C16292158	unplaced-scaffold	na	na	KB381113.1	=	NW_004978998.1	Primary Assembly	224	na
C16292124	unplaced-scaffold	na	na	KB381114.1	=	NW_004978999.1	Primary Assembly	224	na
C16292198	unplaced-scaffold	na	na	KB381115.1	=	NW_004979000.1	Primary Assembly	224	na
C16292406	unplaced-scaffold	na	na	KB381116.1	=	NW_004979001.1	Primary Assembly	224	na
C16292260	unplaced-scaffold	na	na	KB381117.1	=	NW_004979002.1	Primary Assembly	224	na
C16292314	unplaced-scaffold	na	na	KB381118.1	=	NW_004979003.1	Primary Assembly	224	na
C16292482	unplaced-scaffold	na	na	KB381119.1	=	NW_004979004.1	Primary Assembly	224	na
C16292316	unplaced-scaffold	na	na	KB381120.1	=	NW_004979005.1	Primary Assembly	224	na
C16292418	unplaced-scaffold	na	na	KB381121.1	=	NW_004979006.1	Primary Assembly	224	na
C16292456	unplaced-scaffold	na	na	KB381122.1	=	NW_004979007.1	Primary Assembly	224	na
C16292454	unplaced-scaffold	na	na	KB381123.1	=	NW_004979008.1	Primary Assembly	224	na
C16292630	unplaced-scaffold	na	na	KB381124.1	=	NW_004979009.1	Primary Assembly	224	na
C16292460	unplaced-scaffold	na	na	KB381125.1	=	NW_004979010.1	Primary Assembly	224	na
C16292640	unplaced-scaffold	na	na	KB381126.1	=	NW_004979011.1	Primary Assembly	224	na
C16292636	unplaced-scaffold	na	na	KB381127.1	=	NW_004979012.1	Primary Assembly	224	na
C16292698	unplaced-scaffold	na	na	KB381128.1	=	NW_004979013.1	Primary Assembly	224	na
C16292704	unplaced-scaffold	na	na	KB381129.1	=	NW_004979014.1	Primary Assembly	224	na
C16292736	unplaced-scaffold	na	na	KB381130.1	=	NW_004979015.1	Primary Assembly	224	na
C16292752	unplaced-scaffold	na	na	KB381131.1	=	NW_004979016.1	Primary Assembly	224	na
C16292810	unplaced-scaffold	na	na	KB381132.1	=	NW_004979017.1	Primary Assembly	224	na
C16292594	unplaced-scaffold	na	na	KB381133.1	=	NW_004979018.1	Primary Assembly	224	na
C16292958	unplaced-scaffold	na	na	KB381134.1	=	NW_004979019.1	Primary Assembly	224	na
C16292968	unplaced-scaffold	na	na	KB381135.1	=	NW_004979020.1	Primary Assembly	224	na
C16293126	unplaced-scaffold	na	na	KB381136.1	=	NW_004979021.1	Primary Assembly	224	na
C16293110	unplaced-scaffold	na	na	KB381137.1	=	NW_004979022.1	Primary Assembly	224	na
C16292664	unplaced-scaffold	na	na	KB381138.1	=	NW_004979023.1	Primary Assembly	224	na
C16293108	unplaced-scaffold	na	na	KB381139.1	=	NW_004979024.1	Primary Assembly	224	na
C16293180	unplaced-scaffold	na	na	KB381140.1	=	NW_004979025.1	Primary Assembly	224	na
C16293150	unplaced-scaffold	na	na	KB381141.1	=	NW_004979026.1	Primary Assembly	224	na
C16293170	unplaced-scaffold	na	na	KB381142.1	=	NW_004979027.1	Primary Assembly	224	na
C16293218	unplaced-scaffold	na	na	KB381143.1	=	NW_004979028.1	Primary Assembly	224	na
C16293228	unplaced-scaffold	na	na	KB381144.1	=	NW_004979029.1	Primary Assembly	224	na
C16293368	unplaced-scaffold	na	na	KB381145.1	=	NW_004979030.1	Primary Assembly	225	na
C16293538	unplaced-scaffold	na	na	KB381146.1	=	NW_004979031.1	Primary Assembly	225	na
C16293686	unplaced-scaffold	na	na	KB381147.1	=	NW_004979032.1	Primary Assembly	225	na
C16293782	unplaced-scaffold	na	na	KB381148.1	=	NW_004979033.1	Primary Assembly	225	na
C16293496	unplaced-scaffold	na	na	KB381149.1	=	NW_004979034.1	Primary Assembly	225	na
C16293794	unplaced-scaffold	na	na	KB381150.1	=	NW_004979035.1	Primary Assembly	225	na
C16293856	unplaced-scaffold	na	na	KB381151.1	=	NW_004979036.1	Primary Assembly	225	na
C16293812	unplaced-scaffold	na	na	KB381152.1	=	NW_004979037.1	Primary Assembly	225	na
C16293454	unplaced-scaffold	na	na	KB381153.1	=	NW_004979038.1	Primary Assembly	225	na
C16293920	unplaced-scaffold	na	na	KB381154.1	=	NW_004979039.1	Primary Assembly	225	na
C16293978	unplaced-scaffold	na	na	KB381155.1	=	NW_004979040.1	Primary Assembly	225	na
C16293956	unplaced-scaffold	na	na	KB381156.1	=	NW_004979041.1	Primary Assembly	225	na
C16294074	unplaced-scaffold	na	na	KB381157.1	=	NW_004979042.1	Primary Assembly	225	na
C16294110	unplaced-scaffold	na	na	KB381158.1	=	NW_004979043.1	Primary Assembly	225	na
C16294132	unplaced-scaffold	na	na	KB381159.1	=	NW_004979044.1	Primary Assembly	225	na
C16294126	unplaced-scaffold	na	na	KB381160.1	=	NW_004979045.1	Primary Assembly	225	na
C16294194	unplaced-scaffold	na	na	KB381161.1	=	NW_004979046.1	Primary Assembly	225	na
C16294210	unplaced-scaffold	na	na	KB381162.1	=	NW_004979047.1	Primary Assembly	225	na
C16294242	unplaced-scaffold	na	na	KB381163.1	=	NW_004979048.1	Primary Assembly	225	na
C16294146	unplaced-scaffold	na	na	KB381164.1	=	NW_004979049.1	Primary Assembly	225	na
C16293702	unplaced-scaffold	na	na	KB381165.1	=	NW_004979050.1	Primary Assembly	225	na
C16293064	unplaced-scaffold	na	na	KB381166.1	=	NW_004979051.1	Primary Assembly	224	na
C16294330	unplaced-scaffold	na	na	KB381167.1	=	NW_004979052.1	Primary Assembly	225	na
C16294302	unplaced-scaffold	na	na	KB381168.1	=	NW_004979053.1	Primary Assembly	225	na
C16294366	unplaced-scaffold	na	na	KB381169.1	=	NW_004979054.1	Primary Assembly	225	na
C16294406	unplaced-scaffold	na	na	KB381170.1	=	NW_004979055.1	Primary Assembly	225	na
C16294462	unplaced-scaffold	na	na	KB381171.1	=	NW_004979056.1	Primary Assembly	225	na
C16294470	unplaced-scaffold	na	na	KB381172.1	=	NW_004979057.1	Primary Assembly	225	na
C16294364	unplaced-scaffold	na	na	KB381173.1	=	NW_004979058.1	Primary Assembly	225	na
C16294504	unplaced-scaffold	na	na	KB381174.1	=	NW_004979059.1	Primary Assembly	225	na
C16294510	unplaced-scaffold	na	na	KB381175.1	=	NW_004979060.1	Primary Assembly	225	na
C16294556	unplaced-scaffold	na	na	KB381176.1	=	NW_004979061.1	Primary Assembly	225	na
C16294554	unplaced-scaffold	na	na	KB381177.1	=	NW_004979062.1	Primary Assembly	225	na
C16294688	unplaced-scaffold	na	na	KB381178.1	=	NW_004979063.1	Primary Assembly	226	na
C16293384	unplaced-scaffold	na	na	KB381179.1	=	NW_004979064.1	Primary Assembly	225	na
C16294702	unplaced-scaffold	na	na	KB381180.1	=	NW_004979065.1	Primary Assembly	226	na
C16294514	unplaced-scaffold	na	na	KB381181.1	=	NW_004979066.1	Primary Assembly	225	na
C16291096	unplaced-scaffold	na	na	KB381182.1	=	NW_004979067.1	Primary Assembly	223	na
C16294772	unplaced-scaffold	na	na	KB381183.1	=	NW_004979068.1	Primary Assembly	226	na
C16294836	unplaced-scaffold	na	na	KB381184.1	=	NW_004979069.1	Primary Assembly	226	na
C16294666	unplaced-scaffold	na	na	KB381185.1	=	NW_004979070.1	Primary Assembly	225	na
C16294786	unplaced-scaffold	na	na	KB381186.1	=	NW_004979071.1	Primary Assembly	226	na
C16294824	unplaced-scaffold	na	na	KB381187.1	=	NW_004979072.1	Primary Assembly	226	na
C16295022	unplaced-scaffold	na	na	KB381188.1	=	NW_004979073.1	Primary Assembly	226	na
C16294266	unplaced-scaffold	na	na	KB381189.1	=	NW_004979074.1	Primary Assembly	225	na
C16294726	unplaced-scaffold	na	na	KB381190.1	=	NW_004979075.1	Primary Assembly	226	na
C16295144	unplaced-scaffold	na	na	KB381191.1	=	NW_004979076.1	Primary Assembly	226	na
C16294972	unplaced-scaffold	na	na	KB381192.1	=	NW_004979077.1	Primary Assembly	226	na
C16295268	unplaced-scaffold	na	na	KB381193.1	=	NW_004979078.1	Primary Assembly	226	na
C16295306	unplaced-scaffold	na	na	KB381194.1	=	NW_004979079.1	Primary Assembly	226	na
C16294162	unplaced-scaffold	na	na	KB381195.1	=	NW_004979080.1	Primary Assembly	225	na
C16295362	unplaced-scaffold	na	na	KB381196.1	=	NW_004979081.1	Primary Assembly	226	na
C16295516	unplaced-scaffold	na	na	KB381197.1	=	NW_004979082.1	Primary Assembly	226	na
C16295574	unplaced-scaffold	na	na	KB381198.1	=	NW_004979083.1	Primary Assembly	226	na
C16295084	unplaced-scaffold	na	na	KB381199.1	=	NW_004979084.1	Primary Assembly	226	na
C16295446	unplaced-scaffold	na	na	KB381200.1	=	NW_004979085.1	Primary Assembly	226	na
C16295198	unplaced-scaffold	na	na	KB381201.1	=	NW_004979086.1	Primary Assembly	226	na
C16295248	unplaced-scaffold	na	na	KB381202.1	=	NW_004979087.1	Primary Assembly	226	na
C16295608	unplaced-scaffold	na	na	KB381203.1	=	NW_004979088.1	Primary Assembly	226	na
C16295702	unplaced-scaffold	na	na	KB381204.1	=	NW_004979089.1	Primary Assembly	226	na
C16295752	unplaced-scaffold	na	na	KB381205.1	=	NW_004979090.1	Primary Assembly	226	na
C16295644	unplaced-scaffold	na	na	KB381206.1	=	NW_004979091.1	Primary Assembly	226	na
C16295654	unplaced-scaffold	na	na	KB381207.1	=	NW_004979092.1	Primary Assembly	226	na
C16295786	unplaced-scaffold	na	na	KB381208.1	=	NW_004979093.1	Primary Assembly	226	na
C16295790	unplaced-scaffold	na	na	KB381209.1	=	NW_004979094.1	Primary Assembly	226	na
C16295678	unplaced-scaffold	na	na	KB381210.1	=	NW_004979095.1	Primary Assembly	226	na
C16295796	unplaced-scaffold	na	na	KB381211.1	=	NW_004979096.1	Primary Assembly	226	na
C16295776	unplaced-scaffold	na	na	KB381212.1	=	NW_004979097.1	Primary Assembly	226	na
C16294864	unplaced-scaffold	na	na	KB381213.1	=	NW_004979098.1	Primary Assembly	226	na
C16295850	unplaced-scaffold	na	na	KB381214.1	=	NW_004979099.1	Primary Assembly	226	na
C16295112	unplaced-scaffold	na	na	KB381215.1	=	NW_004979100.1	Primary Assembly	226	na
C16295756	unplaced-scaffold	na	na	KB381216.1	=	NW_004979101.1	Primary Assembly	226	na
C16295822	unplaced-scaffold	na	na	KB381217.1	=	NW_004979102.1	Primary Assembly	226	na
C16295826	unplaced-scaffold	na	na	KB381218.1	=	NW_004979103.1	Primary Assembly	226	na
C16296050	unplaced-scaffold	na	na	KB381219.1	=	NW_004979104.1	Primary Assembly	227	na
C16296044	unplaced-scaffold	na	na	KB381220.1	=	NW_004979105.1	Primary Assembly	227	na
C16296184	unplaced-scaffold	na	na	KB381221.1	=	NW_004979106.1	Primary Assembly	227	na
C16296364	unplaced-scaffold	na	na	KB381222.1	=	NW_004979107.1	Primary Assembly	227	na
C16296240	unplaced-scaffold	na	na	KB381223.1	=	NW_004979108.1	Primary Assembly	227	na
C16296470	unplaced-scaffold	na	na	KB381224.1	=	NW_004979109.1	Primary Assembly	227	na
C16295638	unplaced-scaffold	na	na	KB381225.1	=	NW_004979110.1	Primary Assembly	226	na
C16295942	unplaced-scaffold	na	na	KB381226.1	=	NW_004979111.1	Primary Assembly	227	na
C16296054	unplaced-scaffold	na	na	KB381227.1	=	NW_004979112.1	Primary Assembly	227	na
C16296480	unplaced-scaffold	na	na	KB381228.1	=	NW_004979113.1	Primary Assembly	227	na
C16296504	unplaced-scaffold	na	na	KB381229.1	=	NW_004979114.1	Primary Assembly	227	na
C16296466	unplaced-scaffold	na	na	KB381230.1	=	NW_004979115.1	Primary Assembly	227	na
C16296764	unplaced-scaffold	na	na	KB381231.1	=	NW_004979116.1	Primary Assembly	227	na
C16296672	unplaced-scaffold	na	na	KB381232.1	=	NW_004979117.1	Primary Assembly	227	na
C16296904	unplaced-scaffold	na	na	KB381233.1	=	NW_004979118.1	Primary Assembly	227	na
C16296834	unplaced-scaffold	na	na	KB381234.1	=	NW_004979119.1	Primary Assembly	227	na
C16296932	unplaced-scaffold	na	na	KB381235.1	=	NW_004979120.1	Primary Assembly	227	na
C16296962	unplaced-scaffold	na	na	KB381236.1	=	NW_004979121.1	Primary Assembly	227	na
C16296988	unplaced-scaffold	na	na	KB381237.1	=	NW_004979122.1	Primary Assembly	227	na
C16296994	unplaced-scaffold	na	na	KB381238.1	=	NW_004979123.1	Primary Assembly	227	na
C16296152	unplaced-scaffold	na	na	KB381239.1	=	NW_004979124.1	Primary Assembly	227	na
C16296944	unplaced-scaffold	na	na	KB381240.1	=	NW_004979125.1	Primary Assembly	227	na
C16296566	unplaced-scaffold	na	na	KB381241.1	=	NW_004979126.1	Primary Assembly	227	na
C16296340	unplaced-scaffold	na	na	KB381242.1	=	NW_004979127.1	Primary Assembly	227	na
C16296702	unplaced-scaffold	na	na	KB381243.1	=	NW_004979128.1	Primary Assembly	227	na
C16296996	unplaced-scaffold	na	na	KB381244.1	=	NW_004979129.1	Primary Assembly	227	na
C16297000	unplaced-scaffold	na	na	KB381245.1	=	NW_004979130.1	Primary Assembly	227	na
C16297074	unplaced-scaffold	na	na	KB381246.1	=	NW_004979131.1	Primary Assembly	227	na
C16297110	unplaced-scaffold	na	na	KB381247.1	=	NW_004979132.1	Primary Assembly	227	na
C16297258	unplaced-scaffold	na	na	KB381248.1	=	NW_004979133.1	Primary Assembly	228	na
C16297354	unplaced-scaffold	na	na	KB381249.1	=	NW_004979134.1	Primary Assembly	228	na
