# Assembly name:  ASM28112v4
# Organism name:  Alligator mississippiensis (American alligator)
# Isolate:  KSC_2009_1
# Taxid:          8496
# BioSample:      SAMN02981418
# BioProject:     PRJNA159843
# Submitter:      International Crocodilian Genomes Working Group
# Date:           2016-03-28
# Assembly type:  haploid
# Release type:   major
# Assembly level: Scaffold
# Genome representation: full
# WGS project:    AKHW03
# Assembly method: Meraculous v. NOVEMBER-2015; HiRise v. NOVEMBER-2015
# Expected final version: yes
# Genome coverage: 156.0x
# Sequencing technology: Illumina GAIIx; Illumina HiSeq
# RefSeq category: Representative Genome
# GenBank assembly accession: GCA_000281125.4
# RefSeq assembly accession: GCF_000281125.3
# RefSeq assembly and GenBank assemblies identical: no
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_000281135.4	GCF_000281135.3	Primary Assembly
## 	GCF_000030415.1	non-nuclear
#
# Ordered by chromosome/plasmid; the chromosomes/plasmids are followed by
# unlocalized scaffolds.
# Unplaced scaffolds are listed at the end.
# RefSeq is equal or derived from GenBank object.
#
# Sequence-Name	Sequence-Role	Assigned-Molecule	Assigned-Molecule-Location/Type	GenBank-Accn	Relationship	RefSeq-Accn	Assembly-Unit	Sequence-Length	UCSC-style-name
ScZkoYb_1698	unplaced-scaffold	na	na	AKHW03004065.1	=	NW_017711479.1	Primary Assembly	1300	na
ScZkoYb_3804	unplaced-scaffold	na	na	AKHW03004066.1	=	NW_017711480.1	Primary Assembly	6948	na
ScZkoYb_4121	unplaced-scaffold	na	na	AKHW03004067.1	=	NW_017711481.1	Primary Assembly	9575	na
ScZkoYb_5222	unplaced-scaffold	na	na	AKHW03004068.1	=	NW_017711482.1	Primary Assembly	1182	na
ScZkoYb_1393	unplaced-scaffold	na	na	AKHW03004069.1	=	NW_017711483.1	Primary Assembly	159943	na
ScZkoYb_2414	unplaced-scaffold	na	na	AKHW03004070.1	=	NW_017711484.1	Primary Assembly	1029	na
ScZkoYb_704	unplaced-scaffold	na	na	AKHW03004071.1	=	NW_017711485.1	Primary Assembly	1947	na
ScZkoYb_5430	unplaced-scaffold	na	na	AKHW03004072.1	=	NW_017711486.1	Primary Assembly	1041	na
ScZkoYb_159	unplaced-scaffold	na	na	AKHW03004073.1	=	NW_017711487.1	Primary Assembly	10753213	na
ScZkoYb_4851	unplaced-scaffold	na	na	AKHW03004074.1	=	NW_017711488.1	Primary Assembly	1042	na
ScZkoYb_2223	unplaced-scaffold	na	na	AKHW03004075.1	=	NW_017711489.1	Primary Assembly	1859	na
ScZkoYb_3576	unplaced-scaffold	na	na	AKHW03004076.1	=	NW_017711490.1	Primary Assembly	1020	na
ScZkoYb_630	unplaced-scaffold	na	na	AKHW03004077.1	=	NW_017711491.1	Primary Assembly	8573	na
ScZkoYb_5590	unplaced-scaffold	na	na	AKHW03004078.1	=	NW_017711492.1	Primary Assembly	1500	na
ScZkoYb_1454	unplaced-scaffold	na	na	AKHW03004079.1	=	NW_017711493.1	Primary Assembly	1190	na
ScZkoYb_216	unplaced-scaffold	na	na	AKHW03004080.1	=	NW_017711494.1	Primary Assembly	271606	na
ScZkoYb_792	unplaced-scaffold	na	na	AKHW03004081.1	=	NW_017711495.1	Primary Assembly	23024	na
ScZkoYb_3660	unplaced-scaffold	na	na	AKHW03004082.1	=	NW_017711496.1	Primary Assembly	1753	na
ScZkoYb_5878	unplaced-scaffold	na	na	AKHW03004083.1	=	NW_017711497.1	Primary Assembly	9633	na
ScZkoYb_526.1	unplaced-scaffold	na	na	AKHW03004084.1	=	NW_017711498.1	Primary Assembly	1028223	na
ScZkoYb_45	unplaced-scaffold	na	na	AKHW03004085.1	=	NW_017711499.1	Primary Assembly	56679	na
ScZkoYb_5687	unplaced-scaffold	na	na	AKHW03004086.1	=	NW_017711500.1	Primary Assembly	1012	na
ScZkoYb_5365	unplaced-scaffold	na	na	AKHW03004087.1	=	NW_017711501.1	Primary Assembly	4545	na
ScZkoYb_6700	unplaced-scaffold	na	na	AKHW03004088.1	=	NW_017711502.1	Primary Assembly	5816	na
ScZkoYb_753	unplaced-scaffold	na	na	AKHW03004089.1	=	NW_017711503.1	Primary Assembly	5103	na
ScZkoYb_427	unplaced-scaffold	na	na	AKHW03004090.1	=	NW_017711504.1	Primary Assembly	71436	na
ScZkoYb_118	unplaced-scaffold	na	na	AKHW03004091.1	=	NW_017711505.1	Primary Assembly	2761935	na
ScZkoYb_6274	unplaced-scaffold	na	na	AKHW03004092.1	=	NW_017711506.1	Primary Assembly	1791	na
ScZkoYb_3615	unplaced-scaffold	na	na	AKHW03004093.1	=	NW_017711507.1	Primary Assembly	9866	na
ScZkoYb_1927	unplaced-scaffold	na	na	AKHW03004094.1	=	NW_017711508.1	Primary Assembly	8497	na
ScZkoYb_3916	unplaced-scaffold	na	na	AKHW03004095.1	=	NW_017711509.1	Primary Assembly	1143	na
ScZkoYb_3103	unplaced-scaffold	na	na	AKHW03004096.1	=	NW_017711510.1	Primary Assembly	7870	na
ScZkoYb_3637	unplaced-scaffold	na	na	AKHW03004097.1	=	NW_017711511.1	Primary Assembly	19738	na
ScZkoYb_670	unplaced-scaffold	na	na	AKHW03004098.1	=	NW_017711512.1	Primary Assembly	1357	na
ScZkoYb_5951	unplaced-scaffold	na	na	AKHW03004099.1	=	NW_017711513.1	Primary Assembly	1907	na
ScZkoYb_2958	unplaced-scaffold	na	na	AKHW03004100.1	=	NW_017711514.1	Primary Assembly	4394	na
ScZkoYb_1516	unplaced-scaffold	na	na	AKHW03004101.1	=	NW_017711515.1	Primary Assembly	7740	na
ScZkoYb_3423	unplaced-scaffold	na	na	AKHW03004102.1	=	NW_017711516.1	Primary Assembly	14497	na
ScZkoYb_4035	unplaced-scaffold	na	na	AKHW03004103.1	=	NW_017711517.1	Primary Assembly	8074	na
ScZkoYb_3648	unplaced-scaffold	na	na	AKHW03004104.1	=	NW_017711518.1	Primary Assembly	1757	na
ScZkoYb_1612	unplaced-scaffold	na	na	AKHW03004105.1	=	NW_017711519.1	Primary Assembly	141457	na
ScZkoYb_1816	unplaced-scaffold	na	na	AKHW03004106.1	=	NW_017711520.1	Primary Assembly	1861	na
ScZkoYb_1334	unplaced-scaffold	na	na	AKHW03004107.1	=	NW_017711521.1	Primary Assembly	15816	na
ScZkoYb_458	unplaced-scaffold	na	na	AKHW03004108.1	=	NW_017711522.1	Primary Assembly	1457684	na
ScZkoYb_2239	unplaced-scaffold	na	na	AKHW03004109.1	=	NW_017711523.1	Primary Assembly	82622	na
ScZkoYb_5824	unplaced-scaffold	na	na	AKHW03004110.1	=	NW_017711524.1	Primary Assembly	4764	na
ScZkoYb_6716	unplaced-scaffold	na	na	AKHW03004111.1	=	NW_017711525.1	Primary Assembly	1983	na
ScZkoYb_3985	unplaced-scaffold	na	na	AKHW03004112.1	=	NW_017711526.1	Primary Assembly	2847	na
ScZkoYb_42.1	unplaced-scaffold	na	na	AKHW03004113.1	=	NW_017711527.1	Primary Assembly	14374134	na
ScZkoYb_6529	unplaced-scaffold	na	na	AKHW03004114.1	=	NW_017711528.1	Primary Assembly	1555	na
ScZkoYb_6798	unplaced-scaffold	na	na	AKHW03004115.1	=	NW_017711529.1	Primary Assembly	1203	na
ScZkoYb_919	unplaced-scaffold	na	na	AKHW03004116.1	=	NW_017711530.1	Primary Assembly	1059	na
ScZkoYb_513	unplaced-scaffold	na	na	AKHW03004117.1	=	NW_017711531.1	Primary Assembly	29198	na
ScZkoYb_5939	unplaced-scaffold	na	na	AKHW03004118.1	=	NW_017711532.1	Primary Assembly	1166	na
ScZkoYb_1657	unplaced-scaffold	na	na	AKHW03004119.1	=	NW_017711533.1	Primary Assembly	7845	na
ScZkoYb_3505	unplaced-scaffold	na	na	AKHW03004120.1	=	NW_017711534.1	Primary Assembly	1357	na
ScZkoYb_763	unplaced-scaffold	na	na	AKHW03004121.1	=	NW_017711535.1	Primary Assembly	3437	na
ScZkoYb_725	unplaced-scaffold	na	na	AKHW03004122.1	=	NW_017711536.1	Primary Assembly	1601	na
ScZkoYb_2616	unplaced-scaffold	na	na	AKHW03004123.1	=	NW_017711537.1	Primary Assembly	3321	na
ScZkoYb_4039	unplaced-scaffold	na	na	AKHW03004124.1	=	NW_017711538.1	Primary Assembly	1980	na
ScZkoYb_6522	unplaced-scaffold	na	na	AKHW03004125.1	=	NW_017711539.1	Primary Assembly	1603	na
ScZkoYb_4240	unplaced-scaffold	na	na	AKHW03004126.1	=	NW_017711540.1	Primary Assembly	3619	na
ScZkoYb_1380	unplaced-scaffold	na	na	AKHW03004127.1	=	NW_017711541.1	Primary Assembly	3862	na
ScZkoYb_6459	unplaced-scaffold	na	na	AKHW03004128.1	=	NW_017711542.1	Primary Assembly	16979	na
ScZkoYb_5035	unplaced-scaffold	na	na	AKHW03004129.1	=	NW_017711543.1	Primary Assembly	1903	na
ScZkoYb_175	unplaced-scaffold	na	na	AKHW03004130.1	=	NW_017711544.1	Primary Assembly	9734	na
ScZkoYb_381	unplaced-scaffold	na	na	AKHW03004131.1	=	NW_017711545.1	Primary Assembly	45601	na
ScZkoYb_2746	unplaced-scaffold	na	na	AKHW03004132.1	=	NW_017711546.1	Primary Assembly	2833	na
ScZkoYb_1101	unplaced-scaffold	na	na	AKHW03004133.1	=	NW_017711547.1	Primary Assembly	26032	na
ScZkoYb_5158	unplaced-scaffold	na	na	AKHW03004134.1	=	NW_017711548.1	Primary Assembly	1091	na
ScZkoYb_2224	unplaced-scaffold	na	na	AKHW03004135.1	=	NW_017711549.1	Primary Assembly	29195	na
ScZkoYb_5833	unplaced-scaffold	na	na	AKHW03004136.1	=	NW_017711550.1	Primary Assembly	1234	na
ScZkoYb_2433	unplaced-scaffold	na	na	AKHW03004137.1	=	NW_017711551.1	Primary Assembly	1184	na
ScZkoYb_1422	unplaced-scaffold	na	na	AKHW03004138.1	=	NW_017711552.1	Primary Assembly	78579	na
ScZkoYb_194	unplaced-scaffold	na	na	AKHW03004139.1	=	NW_017711553.1	Primary Assembly	591480	na
ScZkoYb_2651.1	unplaced-scaffold	na	na	AKHW03004140.1	=	NW_017711554.1	Primary Assembly	42328	na
ScZkoYb_1424	unplaced-scaffold	na	na	AKHW03004141.1	=	NW_017711555.1	Primary Assembly	1577	na
ScZkoYb_5082	unplaced-scaffold	na	na	AKHW03004142.1	=	NW_017711556.1	Primary Assembly	46766	na
ScZkoYb_2891	unplaced-scaffold	na	na	AKHW03004143.1	=	NW_017711557.1	Primary Assembly	3304	na
ScZkoYb_1954	unplaced-scaffold	na	na	AKHW03004144.1	=	NW_017711558.1	Primary Assembly	3061	na
ScZkoYb_4225	unplaced-scaffold	na	na	AKHW03004145.1	=	NW_017711559.1	Primary Assembly	1051	na
ScZkoYb_2667	unplaced-scaffold	na	na	AKHW03004146.1	=	NW_017711560.1	Primary Assembly	2750	na
ScZkoYb_6429	unplaced-scaffold	na	na	AKHW03004147.1	=	NW_017711561.1	Primary Assembly	3613	na
ScZkoYb_6579	unplaced-scaffold	na	na	AKHW03004148.1	=	NW_017711562.1	Primary Assembly	6769	na
ScZkoYb_4448	unplaced-scaffold	na	na	AKHW03004149.1	=	NW_017711563.1	Primary Assembly	1573	na
ScZkoYb_1111	unplaced-scaffold	na	na	AKHW03004150.1	=	NW_017711564.1	Primary Assembly	45289	na
ScZkoYb_947.1	unplaced-scaffold	na	na	AKHW03004151.1	=	NW_017711565.1	Primary Assembly	12426	na
ScZkoYb_5506	unplaced-scaffold	na	na	AKHW03004152.1	=	NW_017711566.1	Primary Assembly	1399	na
ScZkoYb_347	unplaced-scaffold	na	na	AKHW03004153.1	=	NW_017711567.1	Primary Assembly	2733858	na
ScZkoYb_201.1	unplaced-scaffold	na	na	AKHW03004154.1	=	NW_017711568.1	Primary Assembly	19707572	na
ScZkoYb_3594	unplaced-scaffold	na	na	AKHW03004155.1	=	NW_017711569.1	Primary Assembly	2874	na
ScZkoYb_4869	unplaced-scaffold	na	na	AKHW03004156.1	=	NW_017711570.1	Primary Assembly	2817	na
ScZkoYb_3711	unplaced-scaffold	na	na	AKHW03004157.1	=	NW_017711571.1	Primary Assembly	6852	na
ScZkoYb_1877	unplaced-scaffold	na	na	AKHW03004158.1	=	NW_017711572.1	Primary Assembly	72044	na
ScZkoYb_3810	unplaced-scaffold	na	na	AKHW03004159.1	=	NW_017711573.1	Primary Assembly	2767	na
ScZkoYb_2914	unplaced-scaffold	na	na	AKHW03004160.1	=	NW_017711574.1	Primary Assembly	8533	na
ScZkoYb_3321	unplaced-scaffold	na	na	AKHW03004161.1	=	NW_017711575.1	Primary Assembly	3279	na
ScZkoYb_3947	unplaced-scaffold	na	na	AKHW03004162.1	=	NW_017711576.1	Primary Assembly	3071	na
ScZkoYb_1244	unplaced-scaffold	na	na	AKHW03004163.1	=	NW_017711577.1	Primary Assembly	3800	na
ScZkoYb_569	unplaced-scaffold	na	na	AKHW03004164.1	=	NW_017711578.1	Primary Assembly	2313408	na
ScZkoYb_392	unplaced-scaffold	na	na	AKHW03004165.1	=	NW_017711579.1	Primary Assembly	56117	na
ScZkoYb_1614	unplaced-scaffold	na	na	AKHW03004166.1	=	NW_017711580.1	Primary Assembly	5024	na
ScZkoYb_2397	unplaced-scaffold	na	na	AKHW03004167.1	=	NW_017711581.1	Primary Assembly	3478	na
ScZkoYb_6705	unplaced-scaffold	na	na	AKHW03004168.1	=	NW_017711582.1	Primary Assembly	1373	na
ScZkoYb_5049	unplaced-scaffold	na	na	AKHW03004169.1	=	NW_017711583.1	Primary Assembly	10400	na
ScZkoYb_6640	unplaced-scaffold	na	na	AKHW03004170.1	=	NW_017711584.1	Primary Assembly	1199	na
ScZkoYb_1999	unplaced-scaffold	na	na	AKHW03004171.1	=	NW_017711585.1	Primary Assembly	1801	na
ScZkoYb_502	unplaced-scaffold	na	na	AKHW03004172.1	=	NW_017711586.1	Primary Assembly	884139	na
ScZkoYb_4973	unplaced-scaffold	na	na	AKHW03004173.1	=	NW_017711587.1	Primary Assembly	4397	na
ScZkoYb_6721	unplaced-scaffold	na	na	AKHW03004174.1	=	NW_017711588.1	Primary Assembly	4928	na
ScZkoYb_2810	unplaced-scaffold	na	na	AKHW03004175.1	=	NW_017711589.1	Primary Assembly	4020	na
ScZkoYb_1027	unplaced-scaffold	na	na	AKHW03004176.1	=	NW_017711590.1	Primary Assembly	1097	na
ScZkoYb_3835	unplaced-scaffold	na	na	AKHW03004177.1	=	NW_017711591.1	Primary Assembly	3487	na
ScZkoYb_6173	unplaced-scaffold	na	na	AKHW03004178.1	=	NW_017711592.1	Primary Assembly	1829	na
ScZkoYb_5734	unplaced-scaffold	na	na	AKHW03004179.1	=	NW_017711593.1	Primary Assembly	4772	na
ScZkoYb_1016	unplaced-scaffold	na	na	AKHW03004180.1	=	NW_017711594.1	Primary Assembly	1416	na
ScZkoYb_6286	unplaced-scaffold	na	na	AKHW03004181.1	=	NW_017711595.1	Primary Assembly	1270	na
ScZkoYb_997	unplaced-scaffold	na	na	AKHW03004182.1	=	NW_017711596.1	Primary Assembly	2780	na
ScZkoYb_4900	unplaced-scaffold	na	na	AKHW03004183.1	=	NW_017711597.1	Primary Assembly	1113	na
ScZkoYb_1752	unplaced-scaffold	na	na	AKHW03004184.1	=	NW_017711598.1	Primary Assembly	1375	na
ScZkoYb_3622	unplaced-scaffold	na	na	AKHW03004185.1	=	NW_017711599.1	Primary Assembly	9453	na
ScZkoYb_5374	unplaced-scaffold	na	na	AKHW03004186.1	=	NW_017711600.1	Primary Assembly	2799	na
ScZkoYb_1289	unplaced-scaffold	na	na	AKHW03004187.1	=	NW_017711601.1	Primary Assembly	2987	na
ScZkoYb_1460	unplaced-scaffold	na	na	AKHW03004188.1	=	NW_017711602.1	Primary Assembly	2498	na
ScZkoYb_658	unplaced-scaffold	na	na	AKHW03004189.1	=	NW_017711603.1	Primary Assembly	5865	na
ScZkoYb_4627	unplaced-scaffold	na	na	AKHW03004190.1	=	NW_017711604.1	Primary Assembly	1623	na
ScZkoYb_6172	unplaced-scaffold	na	na	AKHW03004191.1	=	NW_017711605.1	Primary Assembly	4255	na
ScZkoYb_5361	unplaced-scaffold	na	na	AKHW03004192.1	=	NW_017711606.1	Primary Assembly	2366	na
ScZkoYb_6621	unplaced-scaffold	na	na	AKHW03004193.1	=	NW_017711607.1	Primary Assembly	1032	na
ScZkoYb_1440	unplaced-scaffold	na	na	AKHW03004194.1	=	NW_017711608.1	Primary Assembly	3208	na
ScZkoYb_1216	unplaced-scaffold	na	na	AKHW03004195.1	=	NW_017711609.1	Primary Assembly	31215	na
ScZkoYb_519	unplaced-scaffold	na	na	AKHW03004196.1	=	NW_017711610.1	Primary Assembly	3036	na
ScZkoYb_1554	unplaced-scaffold	na	na	AKHW03004197.1	=	NW_017711611.1	Primary Assembly	7086	na
ScZkoYb_4294	unplaced-scaffold	na	na	AKHW03004198.1	=	NW_017711612.1	Primary Assembly	2969	na
ScZkoYb_2701	unplaced-scaffold	na	na	AKHW03004199.1	=	NW_017711613.1	Primary Assembly	11334	na
ScZkoYb_3478	unplaced-scaffold	na	na	AKHW03004200.1	=	NW_017711614.1	Primary Assembly	19525	na
ScZkoYb_914.1	unplaced-scaffold	na	na	AKHW03004201.1	=	NW_017711615.1	Primary Assembly	85000	na
ScZkoYb_4977	unplaced-scaffold	na	na	AKHW03004202.1	=	NW_017711616.1	Primary Assembly	1241	na
ScZkoYb_5244	unplaced-scaffold	na	na	AKHW03004203.1	=	NW_017711617.1	Primary Assembly	2738	na
ScZkoYb_2199	unplaced-scaffold	na	na	AKHW03004204.1	=	NW_017711618.1	Primary Assembly	1244	na
ScZkoYb_2563	unplaced-scaffold	na	na	AKHW03004205.1	=	NW_017711619.1	Primary Assembly	1094	na
ScZkoYb_1993	unplaced-scaffold	na	na	AKHW03004206.1	=	NW_017711620.1	Primary Assembly	4507	na
ScZkoYb_3877	unplaced-scaffold	na	na	AKHW03004207.1	=	NW_017711621.1	Primary Assembly	3926	na
ScZkoYb_2792	unplaced-scaffold	na	na	AKHW03004208.1	=	NW_017711622.1	Primary Assembly	1547	na
ScZkoYb_3467	unplaced-scaffold	na	na	AKHW03004209.1	=	NW_017711623.1	Primary Assembly	1039	na
ScZkoYb_5664	unplaced-scaffold	na	na	AKHW03004210.1	=	NW_017711624.1	Primary Assembly	1001	na
ScZkoYb_6267	unplaced-scaffold	na	na	AKHW03004211.1	=	NW_017711625.1	Primary Assembly	1256	na
ScZkoYb_6530	unplaced-scaffold	na	na	AKHW03004212.1	=	NW_017711626.1	Primary Assembly	13744	na
ScZkoYb_1981	unplaced-scaffold	na	na	AKHW03004213.1	=	NW_017711627.1	Primary Assembly	1025	na
ScZkoYb_6422	unplaced-scaffold	na	na	AKHW03004214.1	=	NW_017711628.1	Primary Assembly	8600	na
ScZkoYb_4146	unplaced-scaffold	na	na	AKHW03004215.1	=	NW_017711629.1	Primary Assembly	4571	na
ScZkoYb_1262	unplaced-scaffold	na	na	AKHW03004216.1	=	NW_017711630.1	Primary Assembly	110279	na
ScZkoYb_5193	unplaced-scaffold	na	na	AKHW03004217.1	=	NW_017711631.1	Primary Assembly	2619	na
ScZkoYb_2620	unplaced-scaffold	na	na	AKHW03004218.1	=	NW_017711632.1	Primary Assembly	8981	na
ScZkoYb_701	unplaced-scaffold	na	na	AKHW03004219.1	=	NW_017711633.1	Primary Assembly	1161	na
ScZkoYb_3743	unplaced-scaffold	na	na	AKHW03004220.1	=	NW_017711634.1	Primary Assembly	1396	na
ScZkoYb_5276	unplaced-scaffold	na	na	AKHW03004221.1	=	NW_017711635.1	Primary Assembly	5476	na
ScZkoYb_339	unplaced-scaffold	na	na	AKHW03004222.1	=	NW_017711636.1	Primary Assembly	102250	na
ScZkoYb_2077	unplaced-scaffold	na	na	AKHW03004223.1	=	NW_017711637.1	Primary Assembly	1053	na
ScZkoYb_4122	unplaced-scaffold	na	na	AKHW03004224.1	=	NW_017711638.1	Primary Assembly	9960	na
ScZkoYb_4968	unplaced-scaffold	na	na	AKHW03004225.1	=	NW_017711639.1	Primary Assembly	1540	na
ScZkoYb_39	unplaced-scaffold	na	na	AKHW03004226.1	=	NW_017711640.1	Primary Assembly	213274	na
ScZkoYb_2835	unplaced-scaffold	na	na	AKHW03004227.1	=	NW_017711641.1	Primary Assembly	1154	na
ScZkoYb_1611	unplaced-scaffold	na	na	AKHW03004228.1	=	NW_017711642.1	Primary Assembly	2752	na
ScZkoYb_2389	unplaced-scaffold	na	na	AKHW03004229.1	=	NW_017711643.1	Primary Assembly	29325	na
ScZkoYb_3548	unplaced-scaffold	na	na	AKHW03004230.1	=	NW_017711644.1	Primary Assembly	1545	na
ScZkoYb_6306	unplaced-scaffold	na	na	AKHW03004231.1	=	NW_017711645.1	Primary Assembly	1243	na
ScZkoYb_2317	unplaced-scaffold	na	na	AKHW03004232.1	=	NW_017711646.1	Primary Assembly	18198	na
ScZkoYb_3159	unplaced-scaffold	na	na	AKHW03004233.1	=	NW_017711647.1	Primary Assembly	3253	na
ScZkoYb_5535	unplaced-scaffold	na	na	AKHW03004234.1	=	NW_017711648.1	Primary Assembly	1617	na
ScZkoYb_6060	unplaced-scaffold	na	na	AKHW03004235.1	=	NW_017711649.1	Primary Assembly	1181	na
ScZkoYb_5151	unplaced-scaffold	na	na	AKHW03004236.1	=	NW_017711650.1	Primary Assembly	1293	na
ScZkoYb_1841	unplaced-scaffold	na	na	AKHW03004237.1	=	NW_017711651.1	Primary Assembly	1188	na
ScZkoYb_1519	unplaced-scaffold	na	na	AKHW03004238.1	=	NW_017711652.1	Primary Assembly	11388	na
ScZkoYb_993	unplaced-scaffold	na	na	AKHW03004239.1	=	NW_017711653.1	Primary Assembly	21466	na
ScZkoYb_6786	unplaced-scaffold	na	na	AKHW03004240.1	=	NW_017711654.1	Primary Assembly	2506	na
ScZkoYb_3738	unplaced-scaffold	na	na	AKHW03004241.1	=	NW_017711655.1	Primary Assembly	1010	na
ScZkoYb_5834	unplaced-scaffold	na	na	AKHW03004242.1	=	NW_017711656.1	Primary Assembly	1583	na
ScZkoYb_3465	unplaced-scaffold	na	na	AKHW03004243.1	=	NW_017711657.1	Primary Assembly	5678	na
ScZkoYb_4081	unplaced-scaffold	na	na	AKHW03004244.1	=	NW_017711658.1	Primary Assembly	8212	na
ScZkoYb_156.1	unplaced-scaffold	na	na	AKHW03004245.1	=	NW_017711659.1	Primary Assembly	21184	na
ScZkoYb_6605	unplaced-scaffold	na	na	AKHW03004246.1	=	NW_017711660.1	Primary Assembly	1067	na
ScZkoYb_1100	unplaced-scaffold	na	na	AKHW03004247.1	=	NW_017711661.1	Primary Assembly	3683	na
ScZkoYb_4853	unplaced-scaffold	na	na	AKHW03004248.1	=	NW_017711662.1	Primary Assembly	1408	na
ScZkoYb_6029	unplaced-scaffold	na	na	AKHW03004249.1	=	NW_017711663.1	Primary Assembly	4908	na
ScZkoYb_6626	unplaced-scaffold	na	na	AKHW03004250.1	=	NW_017711664.1	Primary Assembly	8498	na
ScZkoYb_567	unplaced-scaffold	na	na	AKHW03004251.1	=	NW_017711665.1	Primary Assembly	2879	na
ScZkoYb_3037	unplaced-scaffold	na	na	AKHW03004252.1	=	NW_017711666.1	Primary Assembly	4313	na
ScZkoYb_1742	unplaced-scaffold	na	na	AKHW03004253.1	=	NW_017711667.1	Primary Assembly	1750	na
ScZkoYb_4709	unplaced-scaffold	na	na	AKHW03004254.1	=	NW_017711668.1	Primary Assembly	15391	na
ScZkoYb_2069	unplaced-scaffold	na	na	AKHW03004255.1	=	NW_017711669.1	Primary Assembly	1406	na
ScZkoYb_5203	unplaced-scaffold	na	na	AKHW03004256.1	=	NW_017711670.1	Primary Assembly	2410	na
ScZkoYb_6093	unplaced-scaffold	na	na	AKHW03004257.1	=	NW_017711671.1	Primary Assembly	3720	na
ScZkoYb_2309	unplaced-scaffold	na	na	AKHW03004258.1	=	NW_017711672.1	Primary Assembly	123416	na
ScZkoYb_259	unplaced-scaffold	na	na	AKHW03004259.1	=	NW_017711673.1	Primary Assembly	357065	na
ScZkoYb_5975	unplaced-scaffold	na	na	AKHW03004260.1	=	NW_017711674.1	Primary Assembly	18723	na
ScZkoYb_924	unplaced-scaffold	na	na	AKHW03004261.1	=	NW_017711675.1	Primary Assembly	5195	na
ScZkoYb_272.1	unplaced-scaffold	na	na	AKHW03004262.1	=	NW_017711676.1	Primary Assembly	18371	na
ScZkoYb_5406	unplaced-scaffold	na	na	AKHW03004263.1	=	NW_017711677.1	Primary Assembly	180179	na
ScZkoYb_6743	unplaced-scaffold	na	na	AKHW03004264.1	=	NW_017711678.1	Primary Assembly	1001	na
ScZkoYb_1160	unplaced-scaffold	na	na	AKHW03004265.1	=	NW_017711679.1	Primary Assembly	1097	na
ScZkoYb_3815	unplaced-scaffold	na	na	AKHW03004266.1	=	NW_017711680.1	Primary Assembly	1082	na
ScZkoYb_4630	unplaced-scaffold	na	na	AKHW03004267.1	=	NW_017711681.1	Primary Assembly	1072	na
ScZkoYb_6225	unplaced-scaffold	na	na	AKHW03004268.1	=	NW_017711682.1	Primary Assembly	5319	na
ScZkoYb_6119	unplaced-scaffold	na	na	AKHW03004269.1	=	NW_017711683.1	Primary Assembly	1370	na
ScZkoYb_4344	unplaced-scaffold	na	na	AKHW03004270.1	=	NW_017711684.1	Primary Assembly	6252	na
ScZkoYb_3892	unplaced-scaffold	na	na	AKHW03004271.1	=	NW_017711685.1	Primary Assembly	1208	na
ScZkoYb_367	unplaced-scaffold	na	na	AKHW03004272.1	=	NW_017711686.1	Primary Assembly	1289	na
ScZkoYb_2771	unplaced-scaffold	na	na	AKHW03004273.1	=	NW_017711687.1	Primary Assembly	2960	na
ScZkoYb_4360	unplaced-scaffold	na	na	AKHW03004274.1	=	NW_017711688.1	Primary Assembly	2958	na
ScZkoYb_5566	unplaced-scaffold	na	na	AKHW03004275.1	=	NW_017711689.1	Primary Assembly	1312	na
ScZkoYb_3352	unplaced-scaffold	na	na	AKHW03004276.1	=	NW_017711690.1	Primary Assembly	11855	na
ScZkoYb_1686	unplaced-scaffold	na	na	AKHW03004277.1	=	NW_017711691.1	Primary Assembly	12413	na
ScZkoYb_82.1	unplaced-scaffold	na	na	AKHW03004278.1	=	NW_017711692.1	Primary Assembly	16106161	na
ScZkoYb_1252	unplaced-scaffold	na	na	AKHW03004279.1	=	NW_017711693.1	Primary Assembly	1183	na
ScZkoYb_1253	unplaced-scaffold	na	na	AKHW03004280.1	=	NW_017711694.1	Primary Assembly	10555	na
ScZkoYb_5822	unplaced-scaffold	na	na	AKHW03004281.1	=	NW_017711695.1	Primary Assembly	1704	na
ScZkoYb_1374	unplaced-scaffold	na	na	AKHW03004282.1	=	NW_017711696.1	Primary Assembly	4677	na
ScZkoYb_1481	unplaced-scaffold	na	na	AKHW03004283.1	=	NW_017711697.1	Primary Assembly	1382	na
ScZkoYb_6802	unplaced-scaffold	na	na	AKHW03004284.1	=	NW_017711698.1	Primary Assembly	3035	na
ScZkoYb_2340	unplaced-scaffold	na	na	AKHW03004285.1	=	NW_017711699.1	Primary Assembly	19547	na
ScZkoYb_5978	unplaced-scaffold	na	na	AKHW03004286.1	=	NW_017711700.1	Primary Assembly	7303	na
ScZkoYb_1203	unplaced-scaffold	na	na	AKHW03004287.1	=	NW_017711701.1	Primary Assembly	5524	na
ScZkoYb_2957	unplaced-scaffold	na	na	AKHW03004288.1	=	NW_017711702.1	Primary Assembly	2016	na
ScZkoYb_2287	unplaced-scaffold	na	na	AKHW03004289.1	=	NW_017711703.1	Primary Assembly	1155	na
ScZkoYb_5743	unplaced-scaffold	na	na	AKHW03004290.1	=	NW_017711704.1	Primary Assembly	2305	na
