# Assembly name:  ASM31398v2
# Organism name:  Echinops telfairi (small Madagascar hedgehog)
# Taxid:          9371
# BioSample:      SAMN00216137
# BioProject:     PRJNA12590
# Submitter:      Broad Institute
# Date:           2019-07-15
# Assembly type:  haploid
# Release type:   major
# Assembly level: Scaffold
# Genome representation: full
# WGS project:    AAIY03
# Assembly method: ALLPATHS v. R37599; Dovetail HiC v. 22-Jul-2017
# Expected final version: yes
# Genome coverage: 78x
# Sequencing technology: Illumina HiSeq
# RefSeq category: Representative Genome
# GenBank assembly accession: GCA_000313985.2
# RefSeq assembly accession: GCF_000313985.2
# RefSeq assembly and GenBank assemblies identical: no
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_000313995.2	GCF_000313995.2	Primary Assembly
## 	GCF_000033495.1	non-nuclear
#
# Ordered by chromosome/plasmid; the chromosomes/plasmids are followed by
# unlocalized scaffolds.
# Unplaced scaffolds are listed at the end.
# RefSeq is equal or derived from GenBank object.
#
# Sequence-Name	Sequence-Role	Assigned-Molecule	Assigned-Molecule-Location/Type	GenBank-Accn	Relationship	RefSeq-Accn	Assembly-Unit	Sequence-Length	UCSC-style-name
ScPeMD7_3171;HRSCAF=3805	unplaced-scaffold	na	na	AAIY03003174.1	=	NW_022107069.1	Primary Assembly	3051	na
ScPeMD7_3172;HRSCAF=3806	unplaced-scaffold	na	na	AAIY03003175.1	=	NW_022107070.1	Primary Assembly	3264	na
ScPeMD7_3173;HRSCAF=3807	unplaced-scaffold	na	na	AAIY03003176.1	=	NW_022107071.1	Primary Assembly	3327	na
ScPeMD7_3174;HRSCAF=3808	unplaced-scaffold	na	na	AAIY03003177.1	=	NW_022107072.1	Primary Assembly	3339	na
ScPeMD7_3175;HRSCAF=3809	unplaced-scaffold	na	na	AAIY03003178.1	=	NW_022107073.1	Primary Assembly	3322	na
ScPeMD7_3176;HRSCAF=3810	unplaced-scaffold	na	na	AAIY03003179.1	=	NW_022107074.1	Primary Assembly	3320	na
ScPeMD7_3177;HRSCAF=3811	unplaced-scaffold	na	na	AAIY03003180.1	=	NW_022107075.1	Primary Assembly	3312	na
ScPeMD7_3178;HRSCAF=3812	unplaced-scaffold	na	na	AAIY03003181.1	=	NW_022107076.1	Primary Assembly	3183	na
ScPeMD7_3179;HRSCAF=3813	unplaced-scaffold	na	na	AAIY03003182.1	=	NW_022107077.1	Primary Assembly	3314	na
ScPeMD7_3180;HRSCAF=3814	unplaced-scaffold	na	na	AAIY03003183.1	=	NW_022107078.1	Primary Assembly	3299	na
ScPeMD7_3181;HRSCAF=3815	unplaced-scaffold	na	na	AAIY03003184.1	=	NW_022107079.1	Primary Assembly	3308	na
ScPeMD7_3182;HRSCAF=3816	unplaced-scaffold	na	na	AAIY03003185.1	=	NW_022107080.1	Primary Assembly	3302	na
ScPeMD7_3183;HRSCAF=3817	unplaced-scaffold	na	na	AAIY03003186.1	=	NW_022107081.1	Primary Assembly	3297	na
ScPeMD7_3184;HRSCAF=3818	unplaced-scaffold	na	na	AAIY03003187.1	=	NW_022107082.1	Primary Assembly	3276	na
ScPeMD7_3185;HRSCAF=3819	unplaced-scaffold	na	na	AAIY03003188.1	=	NW_022107083.1	Primary Assembly	3227	na
ScPeMD7_3186;HRSCAF=3820	unplaced-scaffold	na	na	AAIY03003189.1	=	NW_022107084.1	Primary Assembly	3229	na
ScPeMD7_3187;HRSCAF=3821	unplaced-scaffold	na	na	AAIY03003190.1	=	NW_022107085.1	Primary Assembly	3287	na
ScPeMD7_3188;HRSCAF=3822	unplaced-scaffold	na	na	AAIY03003191.1	=	NW_022107086.1	Primary Assembly	3278	na
ScPeMD7_3189;HRSCAF=3823	unplaced-scaffold	na	na	AAIY03003192.1	=	NW_022107087.1	Primary Assembly	2932	na
ScPeMD7_3190;HRSCAF=3824	unplaced-scaffold	na	na	AAIY03003193.1	=	NW_022107088.1	Primary Assembly	3280	na
ScPeMD7_3191;HRSCAF=3825	unplaced-scaffold	na	na	AAIY03003194.1	=	NW_022107089.1	Primary Assembly	3279	na
ScPeMD7_3192;HRSCAF=3826	unplaced-scaffold	na	na	AAIY03003195.1	=	NW_022107090.1	Primary Assembly	3205	na
ScPeMD7_3193;HRSCAF=3827	unplaced-scaffold	na	na	AAIY03003196.1	=	NW_022107091.1	Primary Assembly	3275	na
ScPeMD7_3194;HRSCAF=3829	unplaced-scaffold	na	na	AAIY03003197.1	=	NW_022107092.1	Primary Assembly	3139	na
ScPeMD7_3195;HRSCAF=3830	unplaced-scaffold	na	na	AAIY03003198.1	=	NW_022107093.1	Primary Assembly	3268	na
ScPeMD7_3196;HRSCAF=3831	unplaced-scaffold	na	na	AAIY03003199.1	=	NW_022107094.1	Primary Assembly	3264	na
ScPeMD7_3197;HRSCAF=3832	unplaced-scaffold	na	na	AAIY03003200.1	=	NW_022107095.1	Primary Assembly	3206	na
ScPeMD7_3198;HRSCAF=3833	unplaced-scaffold	na	na	AAIY03003201.1	=	NW_022107096.1	Primary Assembly	3192	na
ScPeMD7_3199;HRSCAF=3834	unplaced-scaffold	na	na	AAIY03003202.1	=	NW_022107097.1	Primary Assembly	3254	na
ScPeMD7_3200;HRSCAF=3836	unplaced-scaffold	na	na	AAIY03003203.1	=	NW_022107098.1	Primary Assembly	3251	na
ScPeMD7_3201;HRSCAF=3837	unplaced-scaffold	na	na	AAIY03003204.1	=	NW_022107099.1	Primary Assembly	3070	na
ScPeMD7_3202;HRSCAF=3838	unplaced-scaffold	na	na	AAIY03003205.1	=	NW_022107100.1	Primary Assembly	3207	na
ScPeMD7_3203;HRSCAF=3839	unplaced-scaffold	na	na	AAIY03003206.1	=	NW_022107101.1	Primary Assembly	3189	na
ScPeMD7_3204;HRSCAF=3840	unplaced-scaffold	na	na	AAIY03003207.1	=	NW_022107102.1	Primary Assembly	3242	na
ScPeMD7_3205;HRSCAF=3841	unplaced-scaffold	na	na	AAIY03003208.1	=	NW_022107103.1	Primary Assembly	3199	na
ScPeMD7_3206;HRSCAF=3842	unplaced-scaffold	na	na	AAIY03003209.1	=	NW_022107104.1	Primary Assembly	3242	na
ScPeMD7_3207;HRSCAF=3843	unplaced-scaffold	na	na	AAIY03003210.1	=	NW_022107105.1	Primary Assembly	3217	na
ScPeMD7_3208;HRSCAF=3844	unplaced-scaffold	na	na	AAIY03003211.1	=	NW_022107106.1	Primary Assembly	3233	na
ScPeMD7_3209;HRSCAF=3845	unplaced-scaffold	na	na	AAIY03003212.1	=	NW_022107107.1	Primary Assembly	3229	na
ScPeMD7_3210;HRSCAF=3846	unplaced-scaffold	na	na	AAIY03003213.1	=	NW_022107108.1	Primary Assembly	3228	na
ScPeMD7_3211;HRSCAF=3847	unplaced-scaffold	na	na	AAIY03003214.1	=	NW_022107109.1	Primary Assembly	3227	na
ScPeMD7_3212;HRSCAF=3848	unplaced-scaffold	na	na	AAIY03003215.1	=	NW_022107110.1	Primary Assembly	3226	na
ScPeMD7_3213;HRSCAF=3849	unplaced-scaffold	na	na	AAIY03003216.1	=	NW_022107111.1	Primary Assembly	3174	na
ScPeMD7_3214;HRSCAF=3850	unplaced-scaffold	na	na	AAIY03003217.1	=	NW_022107112.1	Primary Assembly	3167	na
ScPeMD7_3215;HRSCAF=3852	unplaced-scaffold	na	na	AAIY03003218.1	=	NW_022107113.1	Primary Assembly	3221	na
ScPeMD7_3216;HRSCAF=3853	unplaced-scaffold	na	na	AAIY03003219.1	=	NW_022107114.1	Primary Assembly	3168	na
ScPeMD7_3217;HRSCAF=3854	unplaced-scaffold	na	na	AAIY03003220.1	=	NW_022107115.1	Primary Assembly	2807	na
ScPeMD7_3218;HRSCAF=3856	unplaced-scaffold	na	na	AAIY03003221.1	=	NW_022107116.1	Primary Assembly	3215	na
ScPeMD7_3219;HRSCAF=3857	unplaced-scaffold	na	na	AAIY03003222.1	=	NW_022107117.1	Primary Assembly	3154	na
ScPeMD7_3220;HRSCAF=3858	unplaced-scaffold	na	na	AAIY03003223.1	=	NW_022107118.1	Primary Assembly	3194	na
ScPeMD7_3221;HRSCAF=3859	unplaced-scaffold	na	na	AAIY03003224.1	=	NW_022107119.1	Primary Assembly	3183	na
ScPeMD7_3222;HRSCAF=3860	unplaced-scaffold	na	na	AAIY03003225.1	=	NW_022107120.1	Primary Assembly	3162	na
ScPeMD7_3223;HRSCAF=3861	unplaced-scaffold	na	na	AAIY03003226.1	=	NW_022107121.1	Primary Assembly	3170	na
ScPeMD7_3224;HRSCAF=3862	unplaced-scaffold	na	na	AAIY03003227.1	=	NW_022107122.1	Primary Assembly	3207	na
ScPeMD7_3225;HRSCAF=3863	unplaced-scaffold	na	na	AAIY03003228.1	=	NW_022107123.1	Primary Assembly	3180	na
ScPeMD7_3226;HRSCAF=3864	unplaced-scaffold	na	na	AAIY03003229.1	=	NW_022107124.1	Primary Assembly	3181	na
ScPeMD7_3227;HRSCAF=3865	unplaced-scaffold	na	na	AAIY03003230.1	=	NW_022107125.1	Primary Assembly	3126	na
ScPeMD7_3228;HRSCAF=3866	unplaced-scaffold	na	na	AAIY03003231.1	=	NW_022107126.1	Primary Assembly	3184	na
ScPeMD7_3229;HRSCAF=3868	unplaced-scaffold	na	na	AAIY03003232.1	=	NW_022107127.1	Primary Assembly	3183	na
ScPeMD7_3230;HRSCAF=3869	unplaced-scaffold	na	na	AAIY03003233.1	=	NW_022107128.1	Primary Assembly	3181	na
ScPeMD7_3231;HRSCAF=3870	unplaced-scaffold	na	na	AAIY03003234.1	=	NW_022107129.1	Primary Assembly	3179	na
ScPeMD7_3232;HRSCAF=3871	unplaced-scaffold	na	na	AAIY03003235.1	=	NW_022107130.1	Primary Assembly	3067	na
ScPeMD7_3233;HRSCAF=3872	unplaced-scaffold	na	na	AAIY03003236.1	=	NW_022107131.1	Primary Assembly	3044	na
ScPeMD7_3234;HRSCAF=3873	unplaced-scaffold	na	na	AAIY03003237.1	=	NW_022107132.1	Primary Assembly	3014	na
ScPeMD7_3235;HRSCAF=3874	unplaced-scaffold	na	na	AAIY03003238.1	=	NW_022107133.1	Primary Assembly	3167	na
ScPeMD7_3236;HRSCAF=3875	unplaced-scaffold	na	na	AAIY03003239.1	=	NW_022107134.1	Primary Assembly	3139	na
ScPeMD7_3237;HRSCAF=3876	unplaced-scaffold	na	na	AAIY03003240.1	=	NW_022107135.1	Primary Assembly	3104	na
ScPeMD7_3238;HRSCAF=3877	unplaced-scaffold	na	na	AAIY03003241.1	=	NW_022107136.1	Primary Assembly	3126	na
ScPeMD7_3239;HRSCAF=3878	unplaced-scaffold	na	na	AAIY03003242.1	=	NW_022107137.1	Primary Assembly	3126	na
ScPeMD7_3240;HRSCAF=3879	unplaced-scaffold	na	na	AAIY03003243.1	=	NW_022107138.1	Primary Assembly	3143	na
ScPeMD7_3241;HRSCAF=3880	unplaced-scaffold	na	na	AAIY03003244.1	=	NW_022107139.1	Primary Assembly	3093	na
ScPeMD7_3242;HRSCAF=3881	unplaced-scaffold	na	na	AAIY03003245.1	=	NW_022107140.1	Primary Assembly	3152	na
ScPeMD7_3243;HRSCAF=3882	unplaced-scaffold	na	na	AAIY03003246.1	=	NW_022107141.1	Primary Assembly	3152	na
ScPeMD7_3244;HRSCAF=3883	unplaced-scaffold	na	na	AAIY03003247.1	=	NW_022107142.1	Primary Assembly	3149	na
ScPeMD7_3245;HRSCAF=3884	unplaced-scaffold	na	na	AAIY03003248.1	=	NW_022107143.1	Primary Assembly	3142	na
ScPeMD7_3246;HRSCAF=3885	unplaced-scaffold	na	na	AAIY03003249.1	=	NW_022107144.1	Primary Assembly	3136	na
ScPeMD7_3247;HRSCAF=3886	unplaced-scaffold	na	na	AAIY03003250.1	=	NW_022107145.1	Primary Assembly	3062	na
ScPeMD7_3248;HRSCAF=3887	unplaced-scaffold	na	na	AAIY03003251.1	=	NW_022107146.1	Primary Assembly	3115	na
ScPeMD7_3249;HRSCAF=3889	unplaced-scaffold	na	na	AAIY03003252.1	=	NW_022107147.1	Primary Assembly	3111	na
ScPeMD7_3250;HRSCAF=3890	unplaced-scaffold	na	na	AAIY03003253.1	=	NW_022107148.1	Primary Assembly	3103	na
ScPeMD7_3251;HRSCAF=3891	unplaced-scaffold	na	na	AAIY03003254.1	=	NW_022107149.1	Primary Assembly	3059	na
ScPeMD7_3252;HRSCAF=3892	unplaced-scaffold	na	na	AAIY03003255.1	=	NW_022107150.1	Primary Assembly	3096	na
ScPeMD7_3253;HRSCAF=3893	unplaced-scaffold	na	na	AAIY03003256.1	=	NW_022107151.1	Primary Assembly	3094	na
ScPeMD7_3254;HRSCAF=3894	unplaced-scaffold	na	na	AAIY03003257.1	=	NW_022107152.1	Primary Assembly	3041	na
ScPeMD7_3255;HRSCAF=3895	unplaced-scaffold	na	na	AAIY03003258.1	=	NW_022107153.1	Primary Assembly	3032	na
ScPeMD7_3256;HRSCAF=3896	unplaced-scaffold	na	na	AAIY03003259.1	=	NW_022107154.1	Primary Assembly	3079	na
ScPeMD7_3257;HRSCAF=3897	unplaced-scaffold	na	na	AAIY03003260.1	=	NW_022107155.1	Primary Assembly	3075	na
ScPeMD7_3258;HRSCAF=3898	unplaced-scaffold	na	na	AAIY03003261.1	=	NW_022107156.1	Primary Assembly	3074	na
ScPeMD7_3259;HRSCAF=3899	unplaced-scaffold	na	na	AAIY03003262.1	=	NW_022107157.1	Primary Assembly	2989	na
ScPeMD7_3260;HRSCAF=3900	unplaced-scaffold	na	na	AAIY03003263.1	=	NW_022107158.1	Primary Assembly	3055	na
ScPeMD7_3261;HRSCAF=3901	unplaced-scaffold	na	na	AAIY03003264.1	=	NW_022107159.1	Primary Assembly	3054	na
ScPeMD7_3262;HRSCAF=3902	unplaced-scaffold	na	na	AAIY03003265.1	=	NW_022107160.1	Primary Assembly	2671	na
ScPeMD7_3263;HRSCAF=3903	unplaced-scaffold	na	na	AAIY03003266.1	=	NW_022107161.1	Primary Assembly	3053	na
ScPeMD7_3264;HRSCAF=3904	unplaced-scaffold	na	na	AAIY03003267.1	=	NW_022107162.1	Primary Assembly	2992	na
ScPeMD7_3265;HRSCAF=3905	unplaced-scaffold	na	na	AAIY03003268.1	=	NW_022107163.1	Primary Assembly	2825	na
ScPeMD7_3266;HRSCAF=3906	unplaced-scaffold	na	na	AAIY03003269.1	=	NW_022107164.1	Primary Assembly	3015	na
ScPeMD7_3267;HRSCAF=3907	unplaced-scaffold	na	na	AAIY03003270.1	=	NW_022107165.1	Primary Assembly	2934	na
ScPeMD7_3268;HRSCAF=3908	unplaced-scaffold	na	na	AAIY03003271.1	=	NW_022107166.1	Primary Assembly	2982	na
ScPeMD7_3269;HRSCAF=3909	unplaced-scaffold	na	na	AAIY03003272.1	=	NW_022107167.1	Primary Assembly	3031	na
ScPeMD7_3270;HRSCAF=3911	unplaced-scaffold	na	na	AAIY03003273.1	=	NW_022107168.1	Primary Assembly	3009	na
ScPeMD7_3271;HRSCAF=3912	unplaced-scaffold	na	na	AAIY03003274.1	=	NW_022107169.1	Primary Assembly	3008	na
ScPeMD7_3272;HRSCAF=3913	unplaced-scaffold	na	na	AAIY03003275.1	=	NW_022107170.1	Primary Assembly	3008	na
ScPeMD7_3273;HRSCAF=3914	unplaced-scaffold	na	na	AAIY03003276.1	=	NW_022107171.1	Primary Assembly	3005	na
ScPeMD7_3274;HRSCAF=3915	unplaced-scaffold	na	na	AAIY03003277.1	=	NW_022107172.1	Primary Assembly	2997	na
ScPeMD7_3275;HRSCAF=3916	unplaced-scaffold	na	na	AAIY03003278.1	=	NW_022107173.1	Primary Assembly	2866	na
ScPeMD7_3276;HRSCAF=3917	unplaced-scaffold	na	na	AAIY03003279.1	=	NW_022107174.1	Primary Assembly	2896	na
ScPeMD7_3277;HRSCAF=3920	unplaced-scaffold	na	na	AAIY03003280.1	=	NW_022107175.1	Primary Assembly	2813	na
ScPeMD7_3278;HRSCAF=3921	unplaced-scaffold	na	na	AAIY03003281.1	=	NW_022107176.1	Primary Assembly	2984	na
ScPeMD7_3279;HRSCAF=3922	unplaced-scaffold	na	na	AAIY03003282.1	=	NW_022107177.1	Primary Assembly	2924	na
ScPeMD7_3280;HRSCAF=3923	unplaced-scaffold	na	na	AAIY03003283.1	=	NW_022107178.1	Primary Assembly	2796	na
ScPeMD7_3281;HRSCAF=3924	unplaced-scaffold	na	na	AAIY03003284.1	=	NW_022107179.1	Primary Assembly	2982	na
ScPeMD7_3282;HRSCAF=3925	unplaced-scaffold	na	na	AAIY03003285.1	=	NW_022107180.1	Primary Assembly	2959	na
ScPeMD7_3283;HRSCAF=3926	unplaced-scaffold	na	na	AAIY03003286.1	=	NW_022107181.1	Primary Assembly	2912	na
ScPeMD7_3284;HRSCAF=3927	unplaced-scaffold	na	na	AAIY03003287.1	=	NW_022107182.1	Primary Assembly	2972	na
ScPeMD7_3285;HRSCAF=3928	unplaced-scaffold	na	na	AAIY03003288.1	=	NW_022107183.1	Primary Assembly	2957	na
ScPeMD7_3286;HRSCAF=3929	unplaced-scaffold	na	na	AAIY03003289.1	=	NW_022107184.1	Primary Assembly	2969	na
ScPeMD7_3287;HRSCAF=3930	unplaced-scaffold	na	na	AAIY03003290.1	=	NW_022107185.1	Primary Assembly	2510	na
ScPeMD7_3288;HRSCAF=3931	unplaced-scaffold	na	na	AAIY03003291.1	=	NW_022107186.1	Primary Assembly	1118	na
ScPeMD7_3289;HRSCAF=3932	unplaced-scaffold	na	na	AAIY03003292.1	=	NW_022107187.1	Primary Assembly	2958	na
ScPeMD7_3290;HRSCAF=3933	unplaced-scaffold	na	na	AAIY03003293.1	=	NW_022107188.1	Primary Assembly	2957	na
ScPeMD7_3291;HRSCAF=3934	unplaced-scaffold	na	na	AAIY03003294.1	=	NW_022107189.1	Primary Assembly	2956	na
ScPeMD7_3292;HRSCAF=3935	unplaced-scaffold	na	na	AAIY03003295.1	=	NW_022107190.1	Primary Assembly	2899	na
ScPeMD7_3293;HRSCAF=3937	unplaced-scaffold	na	na	AAIY03003296.1	=	NW_022107191.1	Primary Assembly	2901	na
ScPeMD7_3294;HRSCAF=3938	unplaced-scaffold	na	na	AAIY03003297.1	=	NW_022107192.1	Primary Assembly	2935	na
ScPeMD7_3295;HRSCAF=3939	unplaced-scaffold	na	na	AAIY03003298.1	=	NW_022107193.1	Primary Assembly	2873	na
ScPeMD7_3296;HRSCAF=3940	unplaced-scaffold	na	na	AAIY03003299.1	=	NW_022107194.1	Primary Assembly	2936	na
ScPeMD7_3297;HRSCAF=3941	unplaced-scaffold	na	na	AAIY03003300.1	=	NW_022107195.1	Primary Assembly	2874	na
ScPeMD7_3298;HRSCAF=3942	unplaced-scaffold	na	na	AAIY03003301.1	=	NW_022107196.1	Primary Assembly	2931	na
ScPeMD7_3299;HRSCAF=3943	unplaced-scaffold	na	na	AAIY03003302.1	=	NW_022107197.1	Primary Assembly	2930	na
ScPeMD7_3300;HRSCAF=3944	unplaced-scaffold	na	na	AAIY03003303.1	=	NW_022107198.1	Primary Assembly	2840	na
ScPeMD7_3301;HRSCAF=3945	unplaced-scaffold	na	na	AAIY03003304.1	=	NW_022107199.1	Primary Assembly	2857	na
ScPeMD7_3302;HRSCAF=3946	unplaced-scaffold	na	na	AAIY03003305.1	=	NW_022107200.1	Primary Assembly	1312	na
ScPeMD7_3303;HRSCAF=3947	unplaced-scaffold	na	na	AAIY03003306.1	=	NW_022107201.1	Primary Assembly	2903	na
ScPeMD7_3304;HRSCAF=3948	unplaced-scaffold	na	na	AAIY03003307.1	=	NW_022107202.1	Primary Assembly	2903	na
ScPeMD7_3305;HRSCAF=3949	unplaced-scaffold	na	na	AAIY03003308.1	=	NW_022107203.1	Primary Assembly	2899	na
ScPeMD7_3306;HRSCAF=3950	unplaced-scaffold	na	na	AAIY03003309.1	=	NW_022107204.1	Primary Assembly	2894	na
ScPeMD7_3307;HRSCAF=3951	unplaced-scaffold	na	na	AAIY03003310.1	=	NW_022107205.1	Primary Assembly	2893	na
ScPeMD7_3308;HRSCAF=3952	unplaced-scaffold	na	na	AAIY03003311.1	=	NW_022107206.1	Primary Assembly	2893	na
ScPeMD7_3309;HRSCAF=3953	unplaced-scaffold	na	na	AAIY03003312.1	=	NW_022107207.1	Primary Assembly	2804	na
ScPeMD7_3310;HRSCAF=3954	unplaced-scaffold	na	na	AAIY03003313.1	=	NW_022107208.1	Primary Assembly	2871	na
ScPeMD7_3311;HRSCAF=3955	unplaced-scaffold	na	na	AAIY03003314.1	=	NW_022107209.1	Primary Assembly	2890	na
ScPeMD7_3312;HRSCAF=3956	unplaced-scaffold	na	na	AAIY03003315.1	=	NW_022107210.1	Primary Assembly	2878	na
ScPeMD7_3313;HRSCAF=3957	unplaced-scaffold	na	na	AAIY03003316.1	=	NW_022107211.1	Primary Assembly	2884	na
ScPeMD7_3314;HRSCAF=3958	unplaced-scaffold	na	na	AAIY03003317.1	=	NW_022107212.1	Primary Assembly	1641	na
ScPeMD7_3315;HRSCAF=3959	unplaced-scaffold	na	na	AAIY03003318.1	=	NW_022107213.1	Primary Assembly	2878	na
ScPeMD7_3316;HRSCAF=3960	unplaced-scaffold	na	na	AAIY03003319.1	=	NW_022107214.1	Primary Assembly	2839	na
ScPeMD7_3317;HRSCAF=3961	unplaced-scaffold	na	na	AAIY03003320.1	=	NW_022107215.1	Primary Assembly	2859	na
ScPeMD7_3318;HRSCAF=3962	unplaced-scaffold	na	na	AAIY03003321.1	=	NW_022107216.1	Primary Assembly	2857	na
ScPeMD7_3319;HRSCAF=3963	unplaced-scaffold	na	na	AAIY03003322.1	=	NW_022107217.1	Primary Assembly	2856	na
ScPeMD7_3320;HRSCAF=3964	unplaced-scaffold	na	na	AAIY03003323.1	=	NW_022107218.1	Primary Assembly	2853	na
ScPeMD7_3321;HRSCAF=3965	unplaced-scaffold	na	na	AAIY03003324.1	=	NW_022107219.1	Primary Assembly	2714	na
ScPeMD7_3322;HRSCAF=3966	unplaced-scaffold	na	na	AAIY03003325.1	=	NW_022107220.1	Primary Assembly	16743	na
ScPeMD7_3323;HRSCAF=3967	unplaced-scaffold	na	na	AAIY03003326.1	=	NW_022107221.1	Primary Assembly	2847	na
ScPeMD7_3324;HRSCAF=3968	unplaced-scaffold	na	na	AAIY03003327.1	=	NW_022107222.1	Primary Assembly	2805	na
ScPeMD7_3325;HRSCAF=3969	unplaced-scaffold	na	na	AAIY03003328.1	=	NW_022107223.1	Primary Assembly	2852	na
ScPeMD7_3326;HRSCAF=3970	unplaced-scaffold	na	na	AAIY03003329.1	=	NW_022107224.1	Primary Assembly	2760	na
ScPeMD7_3327;HRSCAF=3971	unplaced-scaffold	na	na	AAIY03003330.1	=	NW_022107225.1	Primary Assembly	2826	na
ScPeMD7_3328;HRSCAF=3972	unplaced-scaffold	na	na	AAIY03003331.1	=	NW_022107226.1	Primary Assembly	2824	na
ScPeMD7_3329;HRSCAF=3973	unplaced-scaffold	na	na	AAIY03003332.1	=	NW_022107227.1	Primary Assembly	2823	na
ScPeMD7_3330;HRSCAF=3974	unplaced-scaffold	na	na	AAIY03003333.1	=	NW_022107228.1	Primary Assembly	2821	na
ScPeMD7_3331;HRSCAF=3976	unplaced-scaffold	na	na	AAIY03003334.1	=	NW_022107229.1	Primary Assembly	2808	na
ScPeMD7_3332;HRSCAF=3977	unplaced-scaffold	na	na	AAIY03003335.1	=	NW_022107230.1	Primary Assembly	2808	na
ScPeMD7_3333;HRSCAF=3978	unplaced-scaffold	na	na	AAIY03003336.1	=	NW_022107231.1	Primary Assembly	2807	na
ScPeMD7_3334;HRSCAF=3981	unplaced-scaffold	na	na	AAIY03003337.1	=	NW_022107232.1	Primary Assembly	2734	na
ScPeMD7_3335;HRSCAF=3982	unplaced-scaffold	na	na	AAIY03003338.1	=	NW_022107233.1	Primary Assembly	2602	na
ScPeMD7_3336;HRSCAF=3983	unplaced-scaffold	na	na	AAIY03003339.1	=	NW_022107234.1	Primary Assembly	2780	na
ScPeMD7_3337;HRSCAF=3984	unplaced-scaffold	na	na	AAIY03003340.1	=	NW_022107235.1	Primary Assembly	2775	na
ScPeMD7_3338;HRSCAF=3985	unplaced-scaffold	na	na	AAIY03003341.1	=	NW_022107236.1	Primary Assembly	2729	na
ScPeMD7_3339;HRSCAF=3986	unplaced-scaffold	na	na	AAIY03003342.1	=	NW_022107237.1	Primary Assembly	2762	na
ScPeMD7_3340;HRSCAF=3987	unplaced-scaffold	na	na	AAIY03003343.1	=	NW_022107238.1	Primary Assembly	2719	na
ScPeMD7_3341;HRSCAF=3988	unplaced-scaffold	na	na	AAIY03003344.1	=	NW_022107239.1	Primary Assembly	2746	na
ScPeMD7_3342;HRSCAF=3989	unplaced-scaffold	na	na	AAIY03003345.1	=	NW_022107240.1	Primary Assembly	2731	na
ScPeMD7_3343;HRSCAF=3990	unplaced-scaffold	na	na	AAIY03003346.1	=	NW_022107241.1	Primary Assembly	2729	na
ScPeMD7_3344;HRSCAF=3991	unplaced-scaffold	na	na	AAIY03003347.1	=	NW_022107242.1	Primary Assembly	2718	na
ScPeMD7_3345;HRSCAF=3992	unplaced-scaffold	na	na	AAIY03003348.1	=	NW_022107243.1	Primary Assembly	2709	na
ScPeMD7_3346;HRSCAF=3993	unplaced-scaffold	na	na	AAIY03003349.1	=	NW_022107244.1	Primary Assembly	2680	na
ScPeMD7_3347;HRSCAF=3994	unplaced-scaffold	na	na	AAIY03003350.1	=	NW_022107245.1	Primary Assembly	2653	na
ScPeMD7_3348;HRSCAF=3996	unplaced-scaffold	na	na	AAIY03003351.1	=	NW_022107246.1	Primary Assembly	2667	na
ScPeMD7_3349;HRSCAF=3997	unplaced-scaffold	na	na	AAIY03003352.1	=	NW_022107247.1	Primary Assembly	2658	na
ScPeMD7_3350;HRSCAF=3998	unplaced-scaffold	na	na	AAIY03003353.1	=	NW_022107248.1	Primary Assembly	2658	na
ScPeMD7_3351;HRSCAF=3999	unplaced-scaffold	na	na	AAIY03003354.1	=	NW_022107249.1	Primary Assembly	2644	na
ScPeMD7_3352;HRSCAF=4000	unplaced-scaffold	na	na	AAIY03003355.1	=	NW_022107250.1	Primary Assembly	2636	na
ScPeMD7_3353;HRSCAF=4001	unplaced-scaffold	na	na	AAIY03003356.1	=	NW_022107251.1	Primary Assembly	2563	na
ScPeMD7_3354;HRSCAF=4002	unplaced-scaffold	na	na	AAIY03003357.1	=	NW_022107252.1	Primary Assembly	2614	na
ScPeMD7_3355;HRSCAF=4003	unplaced-scaffold	na	na	AAIY03003358.1	=	NW_022107253.1	Primary Assembly	2557	na
ScPeMD7_3356;HRSCAF=4005	unplaced-scaffold	na	na	AAIY03003359.1	=	NW_022107254.1	Primary Assembly	2620	na
ScPeMD7_3357;HRSCAF=4006	unplaced-scaffold	na	na	AAIY03003360.1	=	NW_022107255.1	Primary Assembly	2603	na
ScPeMD7_3358;HRSCAF=4007	unplaced-scaffold	na	na	AAIY03003361.1	=	NW_022107256.1	Primary Assembly	2603	na
ScPeMD7_3359;HRSCAF=4008	unplaced-scaffold	na	na	AAIY03003362.1	=	NW_022107257.1	Primary Assembly	2542	na
ScPeMD7_3360;HRSCAF=4009	unplaced-scaffold	na	na	AAIY03003363.1	=	NW_022107258.1	Primary Assembly	2602	na
ScPeMD7_3361;HRSCAF=4010	unplaced-scaffold	na	na	AAIY03003364.1	=	NW_022107259.1	Primary Assembly	2597	na
ScPeMD7_3362;HRSCAF=4011	unplaced-scaffold	na	na	AAIY03003365.1	=	NW_022107260.1	Primary Assembly	2591	na
ScPeMD7_3363;HRSCAF=4012	unplaced-scaffold	na	na	AAIY03003366.1	=	NW_022107261.1	Primary Assembly	2581	na
ScPeMD7_3364;HRSCAF=4013	unplaced-scaffold	na	na	AAIY03003367.1	=	NW_022107262.1	Primary Assembly	2543	na
