# Assembly name:  OryCun2.0
# Organism name:  Oryctolagus cuniculus (rabbit)
# Infraspecific name:  breed=Thorbecke inbred
# Sex:  female
# Taxid:          9986
# BioSample:      SAMN02953624
# BioProject:     PRJNA12819
# Submitter:      The Broad Institute of MIT and Harvard
# Date:           2009-10-20
# Synonyms:       oryCun2	
# Assembly type:  haploid
# Release type:   major
# Assembly level: Chromosome
# Genome representation: full
# WGS project:    AAGW02
# RefSeq category: Representative Genome
# GenBank assembly accession: GCA_000003625.1
# RefSeq assembly accession: GCF_000003625.3
# RefSeq assembly and GenBank assemblies identical: no
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_000003635.1	GCF_000003635.2	Primary Assembly
## 	GCF_000004745.1	non-nuclear
#
# Ordered by chromosome/plasmid; the chromosomes/plasmids are followed by
# unlocalized scaffolds.
# Unplaced scaffolds are listed at the end.
# RefSeq is equal or derived from GenBank object.
#
# Sequence-Name	Sequence-Role	Assigned-Molecule	Assigned-Molecule-Location/Type	GenBank-Accn	Relationship	RefSeq-Accn	Assembly-Unit	Sequence-Length	UCSC-style-name
chrUn2684	unplaced-scaffold	na	na	AAGW02083452.1	=	NW_003162007.1	Primary Assembly	6611	chrUn2684
chrUn2685	unplaced-scaffold	na	na	AAGW02083453.1	=	NW_003162008.1	Primary Assembly	6606	chrUn2685
chrUn2686	unplaced-scaffold	na	na	AAGW02083454.1	=	NW_003162009.1	Primary Assembly	6604	chrUn2686
chrUn2687	unplaced-scaffold	na	na	AAGW02083455.1	=	NW_003162010.1	Primary Assembly	6599	chrUn2687
chrUn2688	unplaced-scaffold	na	na	AAGW02083456.1	=	NW_003162011.1	Primary Assembly	6594	chrUn2688
chrUn2689	unplaced-scaffold	na	na	AAGW02083457.1	=	NW_003162012.1	Primary Assembly	6594	chrUn2689
chrUn2690	unplaced-scaffold	na	na	AAGW02083458.1	=	NW_003162013.1	Primary Assembly	6591	chrUn2690
chrUn2691	unplaced-scaffold	na	na	AAGW02083459.1	=	NW_003162014.1	Primary Assembly	6587	chrUn2691
chrUn2692	unplaced-scaffold	na	na	AAGW02083460.1	=	NW_003162015.1	Primary Assembly	6584	chrUn2692
chrUn2693	unplaced-scaffold	na	na	AAGW02083461.1	=	NW_003162016.1	Primary Assembly	6584	chrUn2693
chrUn2694	unplaced-scaffold	na	na	AAGW02083462.1	=	NW_003162017.1	Primary Assembly	6571	chrUn2694
chrUn2695	unplaced-scaffold	na	na	AAGW02083463.1	=	NW_003162018.1	Primary Assembly	6571	chrUn2695
chrUn2696	unplaced-scaffold	na	na	AAGW02083464.1	=	NW_003162019.1	Primary Assembly	6563	chrUn2696
chrUn2697	unplaced-scaffold	na	na	AAGW02083465.1	=	NW_003162020.1	Primary Assembly	6563	chrUn2697
chrUn2698	unplaced-scaffold	na	na	AAGW02083466.1	=	NW_003162021.1	Primary Assembly	6563	chrUn2698
chrUn2699	unplaced-scaffold	na	na	AAGW02083467.1	=	NW_003162022.1	Primary Assembly	6560	chrUn2699
chrUn2700	unplaced-scaffold	na	na	AAGW02083468.1	=	NW_003162023.1	Primary Assembly	6554	chrUn2700
chrUn2701	unplaced-scaffold	na	na	AAGW02083469.1	=	NW_003162024.1	Primary Assembly	6552	chrUn2701
chrUn2702	unplaced-scaffold	na	na	AAGW02083470.1	=	NW_003162025.1	Primary Assembly	6550	chrUn2702
chrUn2703	unplaced-scaffold	na	na	AAGW02083471.1	=	NW_003162026.1	Primary Assembly	6548	chrUn2703
chrUn2704	unplaced-scaffold	na	na	AAGW02083472.1	=	NW_003162027.1	Primary Assembly	6536	chrUn2704
chrUn2705	unplaced-scaffold	na	na	AAGW02083473.1	=	NW_003162028.1	Primary Assembly	6535	chrUn2705
chrUn2706	unplaced-scaffold	na	na	AAGW02083474.1	=	NW_003162029.1	Primary Assembly	6534	chrUn2706
chrUn2707	unplaced-scaffold	na	na	AAGW02083475.1	=	NW_003162030.1	Primary Assembly	6531	chrUn2707
chrUn2708	unplaced-scaffold	na	na	AAGW02083476.1	=	NW_003162031.1	Primary Assembly	6531	chrUn2708
chrUn2709	unplaced-scaffold	na	na	AAGW02083477.1	=	NW_003162032.1	Primary Assembly	6527	chrUn2709
chrUn2710	unplaced-scaffold	na	na	AAGW02083478.1	=	NW_003162033.1	Primary Assembly	6526	chrUn2710
chrUn2711	unplaced-scaffold	na	na	AAGW02083479.1	=	NW_003162034.1	Primary Assembly	6524	chrUn2711
chrUn2712	unplaced-scaffold	na	na	AAGW02083480.1	=	NW_003162035.1	Primary Assembly	6518	chrUn2712
chrUn2713	unplaced-scaffold	na	na	AAGW02083481.1	=	NW_003162036.1	Primary Assembly	6518	chrUn2713
chrUn2714	unplaced-scaffold	na	na	AAGW02083482.1	=	NW_003162037.1	Primary Assembly	6512	chrUn2714
chrUn2715	unplaced-scaffold	na	na	AAGW02083483.1	=	NW_003162038.1	Primary Assembly	6511	chrUn2715
chrUn2716	unplaced-scaffold	na	na	AAGW02083484.1	=	NW_003162039.1	Primary Assembly	6509	chrUn2716
chrUn2717	unplaced-scaffold	na	na	AAGW02083485.1	=	NW_003162040.1	Primary Assembly	6509	chrUn2717
chrUn2718	unplaced-scaffold	na	na	AAGW02083486.1	=	NW_003162041.1	Primary Assembly	6509	chrUn2718
chrUn2719	unplaced-scaffold	na	na	AAGW02083487.1	=	NW_003162042.1	Primary Assembly	6506	chrUn2719
chrUn2720	unplaced-scaffold	na	na	AAGW02083488.1	=	NW_003162043.1	Primary Assembly	6498	chrUn2720
chrUn2721	unplaced-scaffold	na	na	AAGW02083489.1	=	NW_003162044.1	Primary Assembly	6497	chrUn2721
chrUn2722	unplaced-scaffold	na	na	AAGW02083490.1	=	NW_003162045.1	Primary Assembly	6492	chrUn2722
chrUn2723	unplaced-scaffold	na	na	AAGW02083491.1	=	NW_003162046.1	Primary Assembly	6486	chrUn2723
chrUn2724	unplaced-scaffold	na	na	AAGW02083492.1	=	NW_003162047.1	Primary Assembly	6481	chrUn2724
chrUn2725	unplaced-scaffold	na	na	AAGW02083493.1	=	NW_003162048.1	Primary Assembly	6480	chrUn2725
chrUn2726	unplaced-scaffold	na	na	AAGW02083494.1	=	NW_003162049.1	Primary Assembly	6477	chrUn2726
chrUn2727	unplaced-scaffold	na	na	AAGW02083495.1	=	NW_003162050.1	Primary Assembly	6477	chrUn2727
chrUn2728	unplaced-scaffold	na	na	AAGW02083496.1	=	NW_003162051.1	Primary Assembly	6471	chrUn2728
chrUn2729	unplaced-scaffold	na	na	AAGW02083497.1	=	NW_003162052.1	Primary Assembly	6467	chrUn2729
chrUn2730	unplaced-scaffold	na	na	AAGW02083498.1	=	NW_003162053.1	Primary Assembly	6463	chrUn2730
chrUn2731	unplaced-scaffold	na	na	AAGW02083499.1	=	NW_003162054.1	Primary Assembly	6462	chrUn2731
chrUn2732	unplaced-scaffold	na	na	AAGW02083500.1	=	NW_003162055.1	Primary Assembly	6458	chrUn2732
chrUn2733	unplaced-scaffold	na	na	AAGW02083501.1	=	NW_003162056.1	Primary Assembly	6450	chrUn2733
chrUn2734	unplaced-scaffold	na	na	AAGW02083502.1	=	NW_003162057.1	Primary Assembly	6449	chrUn2734
chrUn2735	unplaced-scaffold	na	na	AAGW02083503.1	=	NW_003162058.1	Primary Assembly	6439	chrUn2735
chrUn2736	unplaced-scaffold	na	na	AAGW02083504.1	=	NW_003162059.1	Primary Assembly	6428	chrUn2736
chrUn2737	unplaced-scaffold	na	na	AAGW02083505.1	=	NW_003162060.1	Primary Assembly	6414	chrUn2737
chrUn2738	unplaced-scaffold	na	na	AAGW02083506.1	=	NW_003162061.1	Primary Assembly	6411	chrUn2738
chrUn2739	unplaced-scaffold	na	na	AAGW02083507.1	=	NW_003162062.1	Primary Assembly	6411	chrUn2739
chrUn2740	unplaced-scaffold	na	na	AAGW02083508.1	=	NW_003162063.1	Primary Assembly	6411	chrUn2740
chrUn2741	unplaced-scaffold	na	na	AAGW02083509.1	=	NW_003162064.1	Primary Assembly	6406	chrUn2741
chrUn2742	unplaced-scaffold	na	na	AAGW02083510.1	=	NW_003162065.1	Primary Assembly	6403	chrUn2742
chrUn2743	unplaced-scaffold	na	na	AAGW02083511.1	=	NW_003162066.1	Primary Assembly	6401	chrUn2743
chrUn2744	unplaced-scaffold	na	na	AAGW02083512.1	=	NW_003162067.1	Primary Assembly	6400	chrUn2744
chrUn2745	unplaced-scaffold	na	na	AAGW02083513.1	=	NW_003162068.1	Primary Assembly	6396	chrUn2745
chrUn2746	unplaced-scaffold	na	na	AAGW02083514.1	=	NW_003162069.1	Primary Assembly	6395	chrUn2746
chrUn2747	unplaced-scaffold	na	na	AAGW02083515.1	=	NW_003162070.1	Primary Assembly	6392	chrUn2747
chrUn2748	unplaced-scaffold	na	na	AAGW02083516.1	=	NW_003162071.1	Primary Assembly	6387	chrUn2748
chrUn2749	unplaced-scaffold	na	na	AAGW02083517.1	=	NW_003162072.1	Primary Assembly	6387	chrUn2749
chrUn2750	unplaced-scaffold	na	na	AAGW02083518.1	=	NW_003162073.1	Primary Assembly	6386	chrUn2750
chrUn2751	unplaced-scaffold	na	na	AAGW02083519.1	=	NW_003162074.1	Primary Assembly	6380	chrUn2751
chrUn2752	unplaced-scaffold	na	na	AAGW02083520.1	=	NW_003162075.1	Primary Assembly	6380	chrUn2752
chrUn2753	unplaced-scaffold	na	na	AAGW02083521.1	=	NW_003162076.1	Primary Assembly	6371	chrUn2753
chrUn2754	unplaced-scaffold	na	na	AAGW02083522.1	=	NW_003162077.1	Primary Assembly	6370	chrUn2754
chrUn2755	unplaced-scaffold	na	na	AAGW02083523.1	=	NW_003162078.1	Primary Assembly	6367	chrUn2755
chrUn2756	unplaced-scaffold	na	na	AAGW02083524.1	=	NW_003162079.1	Primary Assembly	6356	chrUn2756
chrUn2757	unplaced-scaffold	na	na	AAGW02083525.1	=	NW_003162080.1	Primary Assembly	6354	chrUn2757
chrUn2758	unplaced-scaffold	na	na	AAGW02083526.1	=	NW_003162081.1	Primary Assembly	6352	chrUn2758
chrUn2759	unplaced-scaffold	na	na	AAGW02083527.1	=	NW_003162082.1	Primary Assembly	6349	chrUn2759
chrUn2760	unplaced-scaffold	na	na	AAGW02083528.1	=	NW_003162083.1	Primary Assembly	6347	chrUn2760
chrUn2761	unplaced-scaffold	na	na	AAGW02083529.1	=	NW_003162084.1	Primary Assembly	6343	chrUn2761
chrUn2762	unplaced-scaffold	na	na	AAGW02083530.1	=	NW_003162085.1	Primary Assembly	6342	chrUn2762
chrUn2763	unplaced-scaffold	na	na	AAGW02083531.1	=	NW_003162086.1	Primary Assembly	6330	chrUn2763
chrUn2764	unplaced-scaffold	na	na	AAGW02083532.1	=	NW_003162087.1	Primary Assembly	6328	chrUn2764
chrUn2765	unplaced-scaffold	na	na	AAGW02083533.1	=	NW_003162088.1	Primary Assembly	6326	chrUn2765
chrUn2766	unplaced-scaffold	na	na	AAGW02083534.1	=	NW_003162089.1	Primary Assembly	6323	chrUn2766
chrUn2768	unplaced-scaffold	na	na	AAGW02083537.1	=	NW_003162091.1	Primary Assembly	6310	chrUn2768
chrUn2769	unplaced-scaffold	na	na	AAGW02083538.1	=	NW_003162092.1	Primary Assembly	6304	chrUn2769
chrUn2770	unplaced-scaffold	na	na	AAGW02083539.1	=	NW_003162093.1	Primary Assembly	6301	chrUn2770
chrUn2771	unplaced-scaffold	na	na	AAGW02083540.1	=	NW_003162094.1	Primary Assembly	6295	chrUn2771
chrUn2772	unplaced-scaffold	na	na	AAGW02083541.1	=	NW_003162095.1	Primary Assembly	6295	chrUn2772
chrUn2773	unplaced-scaffold	na	na	AAGW02083542.1	=	NW_003162096.1	Primary Assembly	6291	chrUn2773
chrUn2774	unplaced-scaffold	na	na	AAGW02083543.1	=	NW_003162097.1	Primary Assembly	6286	chrUn2774
chrUn2775	unplaced-scaffold	na	na	AAGW02083544.1	=	NW_003162098.1	Primary Assembly	6285	chrUn2775
chrUn2776	unplaced-scaffold	na	na	AAGW02083545.1	=	NW_003162099.1	Primary Assembly	6284	chrUn2776
chrUn2777	unplaced-scaffold	na	na	AAGW02083546.1	=	NW_003162100.1	Primary Assembly	6284	chrUn2777
chrUn2778	unplaced-scaffold	na	na	AAGW02083547.1	=	NW_003162101.1	Primary Assembly	6283	chrUn2778
chrUn2779	unplaced-scaffold	na	na	AAGW02083548.1	=	NW_003162102.1	Primary Assembly	6282	chrUn2779
chrUn2780	unplaced-scaffold	na	na	AAGW02083549.1	=	NW_003162103.1	Primary Assembly	6277	chrUn2780
chrUn2781	unplaced-scaffold	na	na	AAGW02083550.1	=	NW_003162104.1	Primary Assembly	6272	chrUn2781
chrUn2782	unplaced-scaffold	na	na	AAGW02083551.1	=	NW_003162105.1	Primary Assembly	6271	chrUn2782
chrUn2783	unplaced-scaffold	na	na	AAGW02083552.1	=	NW_003162106.1	Primary Assembly	6267	chrUn2783
chrUn2784	unplaced-scaffold	na	na	AAGW02083553.1	=	NW_003162107.1	Primary Assembly	6266	chrUn2784
chrUn2785	unplaced-scaffold	na	na	AAGW02083554.1	=	NW_003162108.1	Primary Assembly	6266	chrUn2785
chrUn2786	unplaced-scaffold	na	na	AAGW02083555.1	=	NW_003162109.1	Primary Assembly	6265	chrUn2786
chrUn2787	unplaced-scaffold	na	na	AAGW02083556.1	=	NW_003162110.1	Primary Assembly	6264	chrUn2787
chrUn2788	unplaced-scaffold	na	na	AAGW02083557.1	=	NW_003162111.1	Primary Assembly	6263	chrUn2788
chrUn2790	unplaced-scaffold	na	na	AAGW02083560.1	=	NW_003162113.1	Primary Assembly	6262	chrUn2790
chrUn2791	unplaced-scaffold	na	na	AAGW02083561.1	=	NW_003162114.1	Primary Assembly	6258	chrUn2791
chrUn2792	unplaced-scaffold	na	na	AAGW02083562.1	=	NW_003162115.1	Primary Assembly	6249	chrUn2792
chrUn2793	unplaced-scaffold	na	na	AAGW02083563.1	=	NW_003162116.1	Primary Assembly	6247	chrUn2793
chrUn2794	unplaced-scaffold	na	na	AAGW02083564.1	=	NW_003162117.1	Primary Assembly	6245	chrUn2794
chrUn2795	unplaced-scaffold	na	na	AAGW02083565.1	=	NW_003162118.1	Primary Assembly	6244	chrUn2795
chrUn2796	unplaced-scaffold	na	na	AAGW02083566.1	=	NW_003162119.1	Primary Assembly	6236	chrUn2796
chrUn2797	unplaced-scaffold	na	na	AAGW02083567.1	=	NW_003162120.1	Primary Assembly	6230	chrUn2797
chrUn2798	unplaced-scaffold	na	na	AAGW02083568.1	=	NW_003162121.1	Primary Assembly	6229	chrUn2798
chrUn2799	unplaced-scaffold	na	na	AAGW02083569.1	=	NW_003162122.1	Primary Assembly	6226	chrUn2799
chrUn2800	unplaced-scaffold	na	na	AAGW02083570.1	=	NW_003162123.1	Primary Assembly	6224	chrUn2800
chrUn2801	unplaced-scaffold	na	na	AAGW02083571.1	=	NW_003162124.1	Primary Assembly	6211	chrUn2801
chrUn2802	unplaced-scaffold	na	na	AAGW02083572.1	=	NW_003162125.1	Primary Assembly	6211	chrUn2802
chrUn2803	unplaced-scaffold	na	na	AAGW02083573.1	=	NW_003162126.1	Primary Assembly	6207	chrUn2803
chrUn2804	unplaced-scaffold	na	na	AAGW02083574.1	=	NW_003162127.1	Primary Assembly	6207	chrUn2804
chrUn2805	unplaced-scaffold	na	na	AAGW02083575.1	=	NW_003162128.1	Primary Assembly	6207	chrUn2805
chrUn2806	unplaced-scaffold	na	na	AAGW02083576.1	=	NW_003162129.1	Primary Assembly	6204	chrUn2806
chrUn2807	unplaced-scaffold	na	na	AAGW02083577.1	=	NW_003162130.1	Primary Assembly	6204	chrUn2807
chrUn2808	unplaced-scaffold	na	na	AAGW02083578.1	=	NW_003162131.1	Primary Assembly	6202	chrUn2808
chrUn2809	unplaced-scaffold	na	na	AAGW02083579.1	=	NW_003162132.1	Primary Assembly	6201	chrUn2809
chrUn2810	unplaced-scaffold	na	na	AAGW02083580.1	=	NW_003162133.1	Primary Assembly	6198	chrUn2810
chrUn2811	unplaced-scaffold	na	na	AAGW02083581.1	=	NW_003162134.1	Primary Assembly	6196	chrUn2811
chrUn2812	unplaced-scaffold	na	na	AAGW02083582.1	=	NW_003162135.1	Primary Assembly	6192	chrUn2812
chrUn2813	unplaced-scaffold	na	na	AAGW02083583.1	=	NW_003162136.1	Primary Assembly	6191	chrUn2813
chrUn2814	unplaced-scaffold	na	na	AAGW02083584.1	=	NW_003162137.1	Primary Assembly	6191	chrUn2814
chrUn2815	unplaced-scaffold	na	na	AAGW02083585.1	=	NW_003162138.1	Primary Assembly	6189	chrUn2815
chrUn2816	unplaced-scaffold	na	na	AAGW02083586.1	=	NW_003162139.1	Primary Assembly	6187	chrUn2816
chrUn2817	unplaced-scaffold	na	na	AAGW02083587.1	=	NW_003162140.1	Primary Assembly	6184	chrUn2817
chrUn2818	unplaced-scaffold	na	na	AAGW02083588.1	=	NW_003162141.1	Primary Assembly	6180	chrUn2818
chrUn2819	unplaced-scaffold	na	na	AAGW02083589.1	=	NW_003162142.1	Primary Assembly	6180	chrUn2819
chrUn2820	unplaced-scaffold	na	na	AAGW02083590.1	=	NW_003162143.1	Primary Assembly	6179	chrUn2820
chrUn2821	unplaced-scaffold	na	na	AAGW02083591.1	=	NW_003162144.1	Primary Assembly	6176	chrUn2821
chrUn2822	unplaced-scaffold	na	na	AAGW02083592.1	=	NW_003162145.1	Primary Assembly	6176	chrUn2822
chrUn2824	unplaced-scaffold	na	na	AAGW02083595.1	=	NW_003162147.1	Primary Assembly	6169	chrUn2824
chrUn2825	unplaced-scaffold	na	na	AAGW02083596.1	=	NW_003162148.1	Primary Assembly	6165	chrUn2825
chrUn2826	unplaced-scaffold	na	na	AAGW02083597.1	=	NW_003162149.1	Primary Assembly	6163	chrUn2826
chrUn2827	unplaced-scaffold	na	na	AAGW02083598.1	=	NW_003162150.1	Primary Assembly	6163	chrUn2827
chrUn2828	unplaced-scaffold	na	na	AAGW02083599.1	=	NW_003162151.1	Primary Assembly	6162	chrUn2828
chrUn2829	unplaced-scaffold	na	na	AAGW02083600.1	=	NW_003162152.1	Primary Assembly	6154	chrUn2829
chrUn2830	unplaced-scaffold	na	na	AAGW02083601.1	=	NW_003162153.1	Primary Assembly	6147	chrUn2830
chrUn2831	unplaced-scaffold	na	na	AAGW02083602.1	=	NW_003162154.1	Primary Assembly	6132	chrUn2831
chrUn2832	unplaced-scaffold	na	na	AAGW02083603.1	=	NW_003162155.1	Primary Assembly	6131	chrUn2832
chrUn2833	unplaced-scaffold	na	na	AAGW02083604.1	=	NW_003162156.1	Primary Assembly	6130	chrUn2833
chrUn2834	unplaced-scaffold	na	na	AAGW02083605.1	=	NW_003162157.1	Primary Assembly	6130	chrUn2834
chrUn2835	unplaced-scaffold	na	na	AAGW02083606.1	=	NW_003162158.1	Primary Assembly	6129	chrUn2835
chrUn2836	unplaced-scaffold	na	na	AAGW02083607.1	=	NW_003162159.1	Primary Assembly	6128	chrUn2836
chrUn2837	unplaced-scaffold	na	na	AAGW02083608.1	=	NW_003162160.1	Primary Assembly	6127	chrUn2837
chrUn2838	unplaced-scaffold	na	na	AAGW02083609.1	=	NW_003162161.1	Primary Assembly	6124	chrUn2838
chrUn2839	unplaced-scaffold	na	na	AAGW02083610.1	=	NW_003162162.1	Primary Assembly	6120	chrUn2839
chrUn2840	unplaced-scaffold	na	na	AAGW02083611.1	=	NW_003162163.1	Primary Assembly	6117	chrUn2840
chrUn2841	unplaced-scaffold	na	na	AAGW02083612.1	=	NW_003162164.1	Primary Assembly	6114	chrUn2841
chrUn2842	unplaced-scaffold	na	na	AAGW02083613.1	=	NW_003162165.1	Primary Assembly	6101	chrUn2842
chrUn2843	unplaced-scaffold	na	na	AAGW02083614.1	=	NW_003162166.1	Primary Assembly	6096	chrUn2843
chrUn2844	unplaced-scaffold	na	na	AAGW02083615.1	=	NW_003162167.1	Primary Assembly	6093	chrUn2844
chrUn2845	unplaced-scaffold	na	na	AAGW02083616.1	=	NW_003162168.1	Primary Assembly	6090	chrUn2845
chrUn2847	unplaced-scaffold	na	na	AAGW02083619.1	=	NW_003162170.1	Primary Assembly	6083	chrUn2847
chrUn2848	unplaced-scaffold	na	na	AAGW02083620.1	=	NW_003162171.1	Primary Assembly	6079	chrUn2848
chrUn2849	unplaced-scaffold	na	na	AAGW02083621.1	=	NW_003162172.1	Primary Assembly	6078	chrUn2849
chrUn2851	unplaced-scaffold	na	na	AAGW02083624.1	=	NW_003162174.1	Primary Assembly	6074	chrUn2851
chrUn2852	unplaced-scaffold	na	na	AAGW02083625.1	=	NW_003162175.1	Primary Assembly	6070	chrUn2852
chrUn2853	unplaced-scaffold	na	na	AAGW02083626.1	=	NW_003162176.1	Primary Assembly	6065	chrUn2853
chrUn2854	unplaced-scaffold	na	na	AAGW02083627.1	=	NW_003162177.1	Primary Assembly	6057	chrUn2854
chrUn2855	unplaced-scaffold	na	na	AAGW02083628.1	=	NW_003162178.1	Primary Assembly	6051	chrUn2855
chrUn2857	unplaced-scaffold	na	na	AAGW02083631.1	=	NW_003162180.1	Primary Assembly	6043	chrUn2857
chrUn2858	unplaced-scaffold	na	na	AAGW02083632.1	=	NW_003162181.1	Primary Assembly	6042	chrUn2858
chrUn2859	unplaced-scaffold	na	na	AAGW02083633.1	=	NW_003162182.1	Primary Assembly	6042	chrUn2859
chrUn2860	unplaced-scaffold	na	na	AAGW02083634.1	=	NW_003162183.1	Primary Assembly	6036	chrUn2860
chrUn2861	unplaced-scaffold	na	na	AAGW02083635.1	=	NW_003162184.1	Primary Assembly	6032	chrUn2861
chrUn2862	unplaced-scaffold	na	na	AAGW02083636.1	=	NW_003162185.1	Primary Assembly	6023	chrUn2862
chrUn2863	unplaced-scaffold	na	na	AAGW02083637.1	=	NW_003162186.1	Primary Assembly	6018	chrUn2863
chrUn2864	unplaced-scaffold	na	na	AAGW02083638.1	=	NW_003162187.1	Primary Assembly	6017	chrUn2864
chrUn2865	unplaced-scaffold	na	na	AAGW02083639.1	=	NW_003162188.1	Primary Assembly	6016	chrUn2865
chrUn2866	unplaced-scaffold	na	na	AAGW02083640.1	=	NW_003162189.1	Primary Assembly	6013	chrUn2866
chrUn2868	unplaced-scaffold	na	na	AAGW02083643.1	=	NW_003162191.1	Primary Assembly	6008	chrUn2868
chrUn2869	unplaced-scaffold	na	na	AAGW02083644.1	=	NW_003162192.1	Primary Assembly	6006	chrUn2869
chrUn2870	unplaced-scaffold	na	na	AAGW02083645.1	=	NW_003162193.1	Primary Assembly	6001	chrUn2870
chrUn2871	unplaced-scaffold	na	na	AAGW02083646.1	=	NW_003162194.1	Primary Assembly	5990	chrUn2871
chrUn2872	unplaced-scaffold	na	na	AAGW02083647.1	=	NW_003162195.1	Primary Assembly	5979	chrUn2872
chrUn2873	unplaced-scaffold	na	na	AAGW02083648.1	=	NW_003162196.1	Primary Assembly	5975	chrUn2873
chrUn2874	unplaced-scaffold	na	na	AAGW02083649.1	=	NW_003162197.1	Primary Assembly	5967	chrUn2874
chrUn2875	unplaced-scaffold	na	na	AAGW02083650.1	=	NW_003162198.1	Primary Assembly	5964	chrUn2875
chrUn2876	unplaced-scaffold	na	na	AAGW02083651.1	=	NW_003162199.1	Primary Assembly	5962	chrUn2876
chrUn2877	unplaced-scaffold	na	na	AAGW02083652.1	=	NW_003162200.1	Primary Assembly	5958	chrUn2877
chrUn2878	unplaced-scaffold	na	na	AAGW02083653.1	=	NW_003162201.1	Primary Assembly	5954	chrUn2878
chrUn2879	unplaced-scaffold	na	na	AAGW02083654.1	=	NW_003162202.1	Primary Assembly	5948	chrUn2879
chrUn2880	unplaced-scaffold	na	na	AAGW02083655.1	=	NW_003162203.1	Primary Assembly	5946	chrUn2880
chrUn2881	unplaced-scaffold	na	na	AAGW02083656.1	=	NW_003162204.1	Primary Assembly	5945	chrUn2881
chrUn2884	unplaced-scaffold	na	na	AAGW02083662.1	=	NW_003162207.1	Primary Assembly	5939	chrUn2884
chrUn2885	unplaced-scaffold	na	na	AAGW02083663.1	=	NW_003162208.1	Primary Assembly	5939	chrUn2885
chrUn2886	unplaced-scaffold	na	na	AAGW02083664.1	=	NW_003162209.1	Primary Assembly	5938	chrUn2886
chrUn2887	unplaced-scaffold	na	na	AAGW02083665.1	=	NW_003162210.1	Primary Assembly	5932	chrUn2887
chrUn2888	unplaced-scaffold	na	na	AAGW02083666.1	=	NW_003162211.1	Primary Assembly	5931	chrUn2888
chrUn2889	unplaced-scaffold	na	na	AAGW02083667.1	=	NW_003162212.1	Primary Assembly	5929	chrUn2889
chrUn2890	unplaced-scaffold	na	na	AAGW02083668.1	=	NW_003162213.1	Primary Assembly	5928	chrUn2890
chrUn2891	unplaced-scaffold	na	na	AAGW02083669.1	=	NW_003162214.1	Primary Assembly	5926	chrUn2891
chrUn2892	unplaced-scaffold	na	na	AAGW02083670.1	=	NW_003162215.1	Primary Assembly	5924	chrUn2892
chrUn2893	unplaced-scaffold	na	na	AAGW02083671.1	=	NW_003162216.1	Primary Assembly	5923	chrUn2893
chrUn2894	unplaced-scaffold	na	na	AAGW02083672.1	=	NW_003162217.1	Primary Assembly	5918	chrUn2894
chrUn2895	unplaced-scaffold	na	na	AAGW02083673.1	=	NW_003162218.1	Primary Assembly	5916	chrUn2895
chrUn2896	unplaced-scaffold	na	na	AAGW02083674.1	=	NW_003162219.1	Primary Assembly	5912	chrUn2896
chrUn2897	unplaced-scaffold	na	na	AAGW02083675.1	=	NW_003162220.1	Primary Assembly	5909	chrUn2897
chrUn2898	unplaced-scaffold	na	na	AAGW02083676.1	=	NW_003162221.1	Primary Assembly	5900	chrUn2898
chrUn2899	unplaced-scaffold	na	na	AAGW02083677.1	=	NW_003162222.1	Primary Assembly	5893	chrUn2899
chrUn2901	unplaced-scaffold	na	na	AAGW02083680.1	=	NW_003162224.1	Primary Assembly	5882	chrUn2901
chrUn2902	unplaced-scaffold	na	na	AAGW02083681.1	=	NW_003162225.1	Primary Assembly	5880	chrUn2902
chrUn2903	unplaced-scaffold	na	na	AAGW02083682.1	=	NW_003162226.1	Primary Assembly	5879	chrUn2903
chrUn2904	unplaced-scaffold	na	na	AAGW02083683.1	=	NW_003162227.1	Primary Assembly	5879	chrUn2904
chrUn2905	unplaced-scaffold	na	na	AAGW02083684.1	=	NW_003162228.1	Primary Assembly	5870	chrUn2905
chrUn2906	unplaced-scaffold	na	na	AAGW02083685.1	=	NW_003162229.1	Primary Assembly	5869	chrUn2906
chrUn2907	unplaced-scaffold	na	na	AAGW02083686.1	=	NW_003162230.1	Primary Assembly	5857	chrUn2907
chrUn2908	unplaced-scaffold	na	na	AAGW02083687.1	=	NW_003162231.1	Primary Assembly	5854	chrUn2908
chrUn2909	unplaced-scaffold	na	na	AAGW02083688.1	=	NW_003162232.1	Primary Assembly	5844	chrUn2909
chrUn2910	unplaced-scaffold	na	na	AAGW02083689.1	=	NW_003162233.1	Primary Assembly	5844	chrUn2910
chrUn2911	unplaced-scaffold	na	na	AAGW02083690.1	=	NW_003162234.1	Primary Assembly	5843	chrUn2911
chrUn2912	unplaced-scaffold	na	na	AAGW02083691.1	=	NW_003162235.1	Primary Assembly	5840	chrUn2912
chrUn2913	unplaced-scaffold	na	na	AAGW02083692.1	=	NW_003162236.1	Primary Assembly	5839	chrUn2913
chrUn2914	unplaced-scaffold	na	na	AAGW02083693.1	=	NW_003162237.1	Primary Assembly	5837	chrUn2914
chrUn2915	unplaced-scaffold	na	na	AAGW02083694.1	=	NW_003162238.1	Primary Assembly	5835	chrUn2915
chrUn2916	unplaced-scaffold	na	na	AAGW02083695.1	=	NW_003162239.1	Primary Assembly	5834	chrUn2916
