# Assembly name:  MonDom5
# Organism name:  Monodelphis domestica (gray short-tailed opossum)
# Taxid:          13616
# BioSample:      SAMN02953611
# BioProject:     PRJNA12561
# Submitter:      The Genome Sequencing Platform, The Genome Assembly Team
# Date:           2007-01-25
# Assembly type:  haploid
# Release type:   major
# Assembly level: Chromosome
# Genome representation: full
# WGS project:    AAFR03
# RefSeq category: Representative Genome
# RefSeq assembly accession: GCF_000002295.2
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## 	GCF_000000155.1	Primary Assembly
## 	GCF_000184265.1	non-nuclear
#
# Ordered by chromosome/plasmid; the chromosomes/plasmids are followed by
# unlocalized scaffolds.
# Unplaced scaffolds are listed at the end.
# RefSeq is equal or derived from GenBank object.
#
# Sequence-Name	Sequence-Role	Assigned-Molecule	Assigned-Molecule-Location/Type	GenBank-Accn	Relationship	RefSeq-Accn	Assembly-Unit	Sequence-Length	UCSC-style-name
chrUn_v05.000089	unplaced-scaffold	na	na	na	<>	NW_001584161.1	Primary Assembly	197946	na
chrUn_v05.002905	unplaced-scaffold	na	na	na	<>	NW_001584162.1	Primary Assembly	6561	na
chrUn_v05.002906	unplaced-scaffold	na	na	na	<>	NW_001584163.1	Primary Assembly	6561	na
chrUn_v05.002907	unplaced-scaffold	na	na	na	<>	NW_001584164.1	Primary Assembly	6560	na
chrUn_v05.002908	unplaced-scaffold	na	na	na	<>	NW_001584165.1	Primary Assembly	6557	na
chrUn_v05.002909	unplaced-scaffold	na	na	na	<>	NW_001584166.1	Primary Assembly	6555	na
chrUn_v05.002910	unplaced-scaffold	na	na	na	<>	NW_001584167.1	Primary Assembly	6554	na
chrUn_v05.002911	unplaced-scaffold	na	na	na	<>	NW_001584168.1	Primary Assembly	6553	na
chrUn_v05.002912	unplaced-scaffold	na	na	na	<>	NW_001584169.1	Primary Assembly	6550	na
chrUn_v05.002913	unplaced-scaffold	na	na	na	<>	NW_001584170.1	Primary Assembly	6547	na
chrUn_v05.002914	unplaced-scaffold	na	na	na	<>	NW_001584171.1	Primary Assembly	6541	na
chrUn_v05.000090	unplaced-scaffold	na	na	na	<>	NW_001584172.1	Primary Assembly	188728	na
chrUn_v05.002915	unplaced-scaffold	na	na	na	<>	NW_001584173.1	Primary Assembly	6536	na
chrUn_v05.002916	unplaced-scaffold	na	na	na	<>	NW_001584174.1	Primary Assembly	6535	na
chrUn_v05.002917	unplaced-scaffold	na	na	na	<>	NW_001584175.1	Primary Assembly	6535	na
chrUn_v05.002918	unplaced-scaffold	na	na	na	<>	NW_001584176.1	Primary Assembly	6535	na
chrUn_v05.002919	unplaced-scaffold	na	na	na	<>	NW_001584177.1	Primary Assembly	6534	na
chrUn_v05.002920	unplaced-scaffold	na	na	na	<>	NW_001584178.1	Primary Assembly	6532	na
chrUn_v05.002921	unplaced-scaffold	na	na	na	<>	NW_001584179.1	Primary Assembly	6531	na
chrUn_v05.002922	unplaced-scaffold	na	na	na	<>	NW_001584180.1	Primary Assembly	6531	na
chrUn_v05.002923	unplaced-scaffold	na	na	na	<>	NW_001584181.1	Primary Assembly	6530	na
chrUn_v05.002925	unplaced-scaffold	na	na	na	<>	NW_001584182.1	Primary Assembly	6530	na
chrUn_v05.000091	unplaced-scaffold	na	na	na	<>	NW_001584183.1	Primary Assembly	161216	na
chrUn_v05.002926	unplaced-scaffold	na	na	na	<>	NW_001584184.1	Primary Assembly	6530	na
chrUn_v05.002927	unplaced-scaffold	na	na	na	<>	NW_001584185.1	Primary Assembly	6529	na
chrUn_v05.002928	unplaced-scaffold	na	na	na	<>	NW_001584186.1	Primary Assembly	6558	na
chrUn_v05.002929	unplaced-scaffold	na	na	na	<>	NW_001584187.1	Primary Assembly	6527	na
chrUn_v05.002930	unplaced-scaffold	na	na	na	<>	NW_001584188.1	Primary Assembly	6822	na
chrUn_v05.002931	unplaced-scaffold	na	na	na	<>	NW_001584189.1	Primary Assembly	6525	na
chrUn_v05.002932	unplaced-scaffold	na	na	na	<>	NW_001584190.1	Primary Assembly	6525	na
chrUn_v05.002933	unplaced-scaffold	na	na	na	<>	NW_001584191.1	Primary Assembly	6523	na
chrUn_v05.002934	unplaced-scaffold	na	na	na	<>	NW_001584192.1	Primary Assembly	6516	na
chrUn_v05.002935	unplaced-scaffold	na	na	na	<>	NW_001584193.1	Primary Assembly	6844	na
chrUn_v05.000093	unplaced-scaffold	na	na	na	<>	NW_001584194.1	Primary Assembly	166487	na
chrUn_v05.002936	unplaced-scaffold	na	na	na	<>	NW_001584195.1	Primary Assembly	6510	na
chrUn_v05.002937	unplaced-scaffold	na	na	na	<>	NW_001584196.1	Primary Assembly	6507	na
chrUn_v05.002938	unplaced-scaffold	na	na	na	<>	NW_001584197.1	Primary Assembly	6505	na
chrUn_v05.002939	unplaced-scaffold	na	na	na	<>	NW_001584198.1	Primary Assembly	6503	na
chrUn_v05.002940	unplaced-scaffold	na	na	na	<>	NW_001584199.1	Primary Assembly	6503	na
chrUn_v05.002941	unplaced-scaffold	na	na	na	<>	NW_001584200.1	Primary Assembly	6501	na
chrUn_v05.002942	unplaced-scaffold	na	na	na	<>	NW_001584201.1	Primary Assembly	6501	na
chrUn_v05.002943	unplaced-scaffold	na	na	na	<>	NW_001584202.1	Primary Assembly	6500	na
chrUn_v05.002944	unplaced-scaffold	na	na	na	<>	NW_001584203.1	Primary Assembly	6498	na
chrUn_v05.002945	unplaced-scaffold	na	na	na	<>	NW_001584204.1	Primary Assembly	6497	na
chrUn_v05.000094	unplaced-scaffold	na	na	na	<>	NW_001584205.1	Primary Assembly	278889	na
chrUn_v05.002946	unplaced-scaffold	na	na	na	<>	NW_001584206.1	Primary Assembly	6496	na
chrUn_v05.002947	unplaced-scaffold	na	na	na	<>	NW_001584207.1	Primary Assembly	6495	na
chrUn_v05.002948	unplaced-scaffold	na	na	na	<>	NW_001584208.1	Primary Assembly	6495	na
chrUn_v05.002949	unplaced-scaffold	na	na	na	<>	NW_001584209.1	Primary Assembly	6494	na
chrUn_v05.002950	unplaced-scaffold	na	na	na	<>	NW_001584210.1	Primary Assembly	6493	na
chrUn_v05.002951	unplaced-scaffold	na	na	na	<>	NW_001584211.1	Primary Assembly	6492	na
chrUn_v05.002952	unplaced-scaffold	na	na	na	<>	NW_001584212.1	Primary Assembly	6944	na
chrUn_v05.002954	unplaced-scaffold	na	na	na	<>	NW_001584213.1	Primary Assembly	6490	na
chrUn_v05.002955	unplaced-scaffold	na	na	na	<>	NW_001584214.1	Primary Assembly	6489	na
chrUn_v05.002956	unplaced-scaffold	na	na	na	<>	NW_001584215.1	Primary Assembly	6485	na
chrUn_v05.000095	unplaced-scaffold	na	na	na	<>	NW_001584216.1	Primary Assembly	163216	na
chrUn_v05.002957	unplaced-scaffold	na	na	na	<>	NW_001584217.1	Primary Assembly	6484	na
chrUn_v05.002958	unplaced-scaffold	na	na	na	<>	NW_001584218.1	Primary Assembly	6482	na
chrUn_v05.002959	unplaced-scaffold	na	na	na	<>	NW_001584219.1	Primary Assembly	6481	na
chrUn_v05.002960	unplaced-scaffold	na	na	na	<>	NW_001584220.1	Primary Assembly	6481	na
chrUn_v05.002961	unplaced-scaffold	na	na	na	<>	NW_001584221.1	Primary Assembly	6478	na
chrUn_v05.002962	unplaced-scaffold	na	na	na	<>	NW_001584222.1	Primary Assembly	6475	na
chrUn_v05.002963	unplaced-scaffold	na	na	na	<>	NW_001584223.1	Primary Assembly	6474	na
chrUn_v05.002964	unplaced-scaffold	na	na	na	<>	NW_001584224.1	Primary Assembly	6474	na
chrUn_v05.002965	unplaced-scaffold	na	na	na	<>	NW_001584225.1	Primary Assembly	6473	na
chrUn_v05.002966	unplaced-scaffold	na	na	na	<>	NW_001584226.1	Primary Assembly	6471	na
chrUn_v05.000096	unplaced-scaffold	na	na	na	<>	NW_001584227.1	Primary Assembly	166749	na
chrUn_v05.002967	unplaced-scaffold	na	na	na	<>	NW_001584228.1	Primary Assembly	6471	na
chrUn_v05.002968	unplaced-scaffold	na	na	na	<>	NW_001584229.1	Primary Assembly	6467	na
chrUn_v05.002969	unplaced-scaffold	na	na	na	<>	NW_001584230.1	Primary Assembly	6467	na
chrUn_v05.002970	unplaced-scaffold	na	na	na	<>	NW_001584231.1	Primary Assembly	6467	na
chrUn_v05.002971	unplaced-scaffold	na	na	na	<>	NW_001584232.1	Primary Assembly	6465	na
chrUn_v05.002972	unplaced-scaffold	na	na	na	<>	NW_001584233.1	Primary Assembly	6465	na
chrUn_v05.002973	unplaced-scaffold	na	na	na	<>	NW_001584234.1	Primary Assembly	6462	na
chrUn_v05.002974	unplaced-scaffold	na	na	na	<>	NW_001584235.1	Primary Assembly	6459	na
chrUn_v05.002975	unplaced-scaffold	na	na	na	<>	NW_001584236.1	Primary Assembly	6458	na
chrUn_v05.002976	unplaced-scaffold	na	na	na	<>	NW_001584237.1	Primary Assembly	6457	na
chrUn_v05.000097	unplaced-scaffold	na	na	na	<>	NW_001584238.1	Primary Assembly	268031	na
chrUn_v05.002977	unplaced-scaffold	na	na	na	<>	NW_001584239.1	Primary Assembly	6454	na
chrUn_v05.002978	unplaced-scaffold	na	na	na	<>	NW_001584240.1	Primary Assembly	6454	na
chrUn_v05.002979	unplaced-scaffold	na	na	na	<>	NW_001584241.1	Primary Assembly	6453	na
chrUn_v05.002980	unplaced-scaffold	na	na	na	<>	NW_001584242.1	Primary Assembly	6452	na
chrUn_v05.002981	unplaced-scaffold	na	na	na	<>	NW_001584243.1	Primary Assembly	6451	na
chrUn_v05.002982	unplaced-scaffold	na	na	na	<>	NW_001584244.1	Primary Assembly	6450	na
chrUn_v05.002983	unplaced-scaffold	na	na	na	<>	NW_001584245.1	Primary Assembly	6450	na
chrUn_v05.002984	unplaced-scaffold	na	na	na	<>	NW_001584246.1	Primary Assembly	6449	na
chrUn_v05.002985	unplaced-scaffold	na	na	na	<>	NW_001584247.1	Primary Assembly	6449	na
chrUn_v05.002986	unplaced-scaffold	na	na	na	<>	NW_001584248.1	Primary Assembly	6447	na
chrUn_v05.000098	unplaced-scaffold	na	na	na	<>	NW_001584249.1	Primary Assembly	227528	na
chrUn_v05.002987	unplaced-scaffold	na	na	na	<>	NW_001584250.1	Primary Assembly	6446	na
chrUn_v05.002988	unplaced-scaffold	na	na	na	<>	NW_001584251.1	Primary Assembly	6443	na
chrUn_v05.002989	unplaced-scaffold	na	na	na	<>	NW_001584252.1	Primary Assembly	6443	na
chrUn_v05.002990	unplaced-scaffold	na	na	na	<>	NW_001584253.1	Primary Assembly	6442	na
chrUn_v05.002991	unplaced-scaffold	na	na	na	<>	NW_001584254.1	Primary Assembly	6437	na
chrUn_v05.002992	unplaced-scaffold	na	na	na	<>	NW_001584255.1	Primary Assembly	6434	na
chrUn_v05.002993	unplaced-scaffold	na	na	na	<>	NW_001584256.1	Primary Assembly	6433	na
chrUn_v05.002994	unplaced-scaffold	na	na	na	<>	NW_001584257.1	Primary Assembly	6433	na
chrUn_v05.002995	unplaced-scaffold	na	na	na	<>	NW_001584258.1	Primary Assembly	7266	na
chrUn_v05.002996	unplaced-scaffold	na	na	na	<>	NW_001584259.1	Primary Assembly	6432	na
chrUn_v05.000099	unplaced-scaffold	na	na	na	<>	NW_001584260.1	Primary Assembly	158841	na
chrUn_v05.002997	unplaced-scaffold	na	na	na	<>	NW_001584261.1	Primary Assembly	6431	na
chrUn_v05.002998	unplaced-scaffold	na	na	na	<>	NW_001584262.1	Primary Assembly	6431	na
chrUn_v05.002999	unplaced-scaffold	na	na	na	<>	NW_001584263.1	Primary Assembly	6430	na
chrUn_v05.003000	unplaced-scaffold	na	na	na	<>	NW_001584264.1	Primary Assembly	6428	na
chrUn_v05.003001	unplaced-scaffold	na	na	na	<>	NW_001584265.1	Primary Assembly	6428	na
chrUn_v05.003002	unplaced-scaffold	na	na	na	<>	NW_001584266.1	Primary Assembly	6426	na
chrUn_v05.003003	unplaced-scaffold	na	na	na	<>	NW_001584267.1	Primary Assembly	6424	na
chrUn_v05.003004	unplaced-scaffold	na	na	na	<>	NW_001584268.1	Primary Assembly	6930	na
chrUn_v05.003005	unplaced-scaffold	na	na	na	<>	NW_001584269.1	Primary Assembly	6423	na
chrUn_v05.003006	unplaced-scaffold	na	na	na	<>	NW_001584270.1	Primary Assembly	6421	na
chrUn_v05.000100	unplaced-scaffold	na	na	na	<>	NW_001584271.1	Primary Assembly	150568	na
chrUn_v05.003007	unplaced-scaffold	na	na	na	<>	NW_001584272.1	Primary Assembly	6421	na
chrUn_v05.003008	unplaced-scaffold	na	na	na	<>	NW_001584273.1	Primary Assembly	6420	na
chrUn_v05.003009	unplaced-scaffold	na	na	na	<>	NW_001584274.1	Primary Assembly	6419	na
chrUn_v05.003010	unplaced-scaffold	na	na	na	<>	NW_001584275.1	Primary Assembly	6419	na
chrUn_v05.003011	unplaced-scaffold	na	na	na	<>	NW_001584276.1	Primary Assembly	6417	na
chrUn_v05.003012	unplaced-scaffold	na	na	na	<>	NW_001584277.1	Primary Assembly	6417	na
chrUn_v05.003013	unplaced-scaffold	na	na	na	<>	NW_001584278.1	Primary Assembly	6714	na
chrUn_v05.003014	unplaced-scaffold	na	na	na	<>	NW_001584279.1	Primary Assembly	6413	na
chrUn_v05.003015	unplaced-scaffold	na	na	na	<>	NW_001584280.1	Primary Assembly	6410	na
chrUn_v05.003016	unplaced-scaffold	na	na	na	<>	NW_001584281.1	Primary Assembly	6407	na
chrUn_v05.000102	unplaced-scaffold	na	na	na	<>	NW_001584282.1	Primary Assembly	165674	na
chrUn_v05.003017	unplaced-scaffold	na	na	na	<>	NW_001584283.1	Primary Assembly	6407	na
chrUn_v05.003018	unplaced-scaffold	na	na	na	<>	NW_001584284.1	Primary Assembly	6405	na
chrUn_v05.003019	unplaced-scaffold	na	na	na	<>	NW_001584285.1	Primary Assembly	6405	na
chrUn_v05.003020	unplaced-scaffold	na	na	na	<>	NW_001584286.1	Primary Assembly	6402	na
chrUn_v05.003021	unplaced-scaffold	na	na	na	<>	NW_001584287.1	Primary Assembly	6401	na
chrUn_v05.003022	unplaced-scaffold	na	na	na	<>	NW_001584288.1	Primary Assembly	6398	na
chrUn_v05.003023	unplaced-scaffold	na	na	na	<>	NW_001584289.1	Primary Assembly	6398	na
chrUn_v05.003024	unplaced-scaffold	na	na	na	<>	NW_001584290.1	Primary Assembly	6397	na
chrUn_v05.003025	unplaced-scaffold	na	na	na	<>	NW_001584291.1	Primary Assembly	6394	na
chrUn_v05.003026	unplaced-scaffold	na	na	na	<>	NW_001584292.1	Primary Assembly	6392	na
chrUn_v05.000103	unplaced-scaffold	na	na	na	<>	NW_001584293.1	Primary Assembly	132366	na
chrUn_v05.003027	unplaced-scaffold	na	na	na	<>	NW_001584294.1	Primary Assembly	6390	na
chrUn_v05.003028	unplaced-scaffold	na	na	na	<>	NW_001584295.1	Primary Assembly	6390	na
chrUn_v05.003029	unplaced-scaffold	na	na	na	<>	NW_001584296.1	Primary Assembly	6389	na
chrUn_v05.003030	unplaced-scaffold	na	na	na	<>	NW_001584297.1	Primary Assembly	6387	na
chrUn_v05.003031	unplaced-scaffold	na	na	na	<>	NW_001584298.1	Primary Assembly	6387	na
chrUn_v05.003032	unplaced-scaffold	na	na	na	<>	NW_001584299.1	Primary Assembly	6385	na
chrUn_v05.003033	unplaced-scaffold	na	na	na	<>	NW_001584300.1	Primary Assembly	6382	na
chrUn_v05.003034	unplaced-scaffold	na	na	na	<>	NW_001584301.1	Primary Assembly	6377	na
chrUn_v05.003035	unplaced-scaffold	na	na	na	<>	NW_001584302.1	Primary Assembly	6961	na
chrUn_v05.003036	unplaced-scaffold	na	na	na	<>	NW_001584303.1	Primary Assembly	6376	na
chrUn_v05.000104	unplaced-scaffold	na	na	na	<>	NW_001584304.1	Primary Assembly	178644	na
chrUn_v05.003037	unplaced-scaffold	na	na	na	<>	NW_001584305.1	Primary Assembly	6375	na
chrUn_v05.003038	unplaced-scaffold	na	na	na	<>	NW_001584306.1	Primary Assembly	6375	na
chrUn_v05.003039	unplaced-scaffold	na	na	na	<>	NW_001584307.1	Primary Assembly	6373	na
chrUn_v05.003040	unplaced-scaffold	na	na	na	<>	NW_001584308.1	Primary Assembly	6373	na
chrUn_v05.003041	unplaced-scaffold	na	na	na	<>	NW_001584309.1	Primary Assembly	6368	na
chrUn_v05.003042	unplaced-scaffold	na	na	na	<>	NW_001584310.1	Primary Assembly	6368	na
chrUn_v05.003043	unplaced-scaffold	na	na	na	<>	NW_001584311.1	Primary Assembly	6368	na
chrUn_v05.003044	unplaced-scaffold	na	na	na	<>	NW_001584312.1	Primary Assembly	6365	na
chrUn_v05.003045	unplaced-scaffold	na	na	na	<>	NW_001584313.1	Primary Assembly	6361	na
chrUn_v05.003046	unplaced-scaffold	na	na	na	<>	NW_001584314.1	Primary Assembly	6748	na
chrUn_v05.000105	unplaced-scaffold	na	na	na	<>	NW_001584315.1	Primary Assembly	162278	na
chrUn_v05.003047	unplaced-scaffold	na	na	na	<>	NW_001584316.1	Primary Assembly	6359	na
chrUn_v05.003048	unplaced-scaffold	na	na	na	<>	NW_001584317.1	Primary Assembly	6358	na
chrUn_v05.003049	unplaced-scaffold	na	na	na	<>	NW_001584318.1	Primary Assembly	6358	na
chrUn_v05.003050	unplaced-scaffold	na	na	na	<>	NW_001584319.1	Primary Assembly	6356	na
chrUn_v05.003051	unplaced-scaffold	na	na	na	<>	NW_001584320.1	Primary Assembly	6356	na
chrUn_v05.003052	unplaced-scaffold	na	na	na	<>	NW_001584321.1	Primary Assembly	6984	na
chrUn_v05.003053	unplaced-scaffold	na	na	na	<>	NW_001584322.1	Primary Assembly	6350	na
chrUn_v05.003054	unplaced-scaffold	na	na	na	<>	NW_001584323.1	Primary Assembly	6348	na
chrUn_v05.003055	unplaced-scaffold	na	na	na	<>	NW_001584324.1	Primary Assembly	6654	na
chrUn_v05.003056	unplaced-scaffold	na	na	na	<>	NW_001584325.1	Primary Assembly	6341	na
chrUn_v05.000106	unplaced-scaffold	na	na	na	<>	NW_001584326.1	Primary Assembly	132402	na
chrUn_v05.003057	unplaced-scaffold	na	na	na	<>	NW_001584327.1	Primary Assembly	6340	na
chrUn_v05.003058	unplaced-scaffold	na	na	na	<>	NW_001584328.1	Primary Assembly	6339	na
chrUn_v05.003059	unplaced-scaffold	na	na	na	<>	NW_001584329.1	Primary Assembly	6338	na
chrUn_v05.003060	unplaced-scaffold	na	na	na	<>	NW_001584330.1	Primary Assembly	6336	na
chrUn_v05.003061	unplaced-scaffold	na	na	na	<>	NW_001584331.1	Primary Assembly	6411	na
chrUn_v05.003062	unplaced-scaffold	na	na	na	<>	NW_001584332.1	Primary Assembly	6696	na
chrUn_v05.003063	unplaced-scaffold	na	na	na	<>	NW_001584333.1	Primary Assembly	6334	na
chrUn_v05.003064	unplaced-scaffold	na	na	na	<>	NW_001584334.1	Primary Assembly	6333	na
chrUn_v05.003065	unplaced-scaffold	na	na	na	<>	NW_001584335.1	Primary Assembly	6331	na
chrUn_v05.003066	unplaced-scaffold	na	na	na	<>	NW_001584336.1	Primary Assembly	6331	na
chrUn_v05.000107	unplaced-scaffold	na	na	na	<>	NW_001584337.1	Primary Assembly	124907	na
chrUn_v05.003067	unplaced-scaffold	na	na	na	<>	NW_001584338.1	Primary Assembly	6330	na
chrUn_v05.003068	unplaced-scaffold	na	na	na	<>	NW_001584339.1	Primary Assembly	6328	na
chrUn_v05.003069	unplaced-scaffold	na	na	na	<>	NW_001584340.1	Primary Assembly	6327	na
chrUn_v05.003070	unplaced-scaffold	na	na	na	<>	NW_001584341.1	Primary Assembly	6557	na
chrUn_v05.003071	unplaced-scaffold	na	na	na	<>	NW_001584342.1	Primary Assembly	6324	na
chrUn_v05.003072	unplaced-scaffold	na	na	na	<>	NW_001584343.1	Primary Assembly	6320	na
chrUn_v05.003073	unplaced-scaffold	na	na	na	<>	NW_001584344.1	Primary Assembly	6318	na
chrUn_v05.003074	unplaced-scaffold	na	na	na	<>	NW_001584345.1	Primary Assembly	6318	na
chrUn_v05.003075	unplaced-scaffold	na	na	na	<>	NW_001584346.1	Primary Assembly	6316	na
chrUn_v05.003076	unplaced-scaffold	na	na	na	<>	NW_001584347.1	Primary Assembly	6315	na
chrUn_v05.000108	unplaced-scaffold	na	na	na	<>	NW_001584348.1	Primary Assembly	124749	na
chrUn_v05.003077	unplaced-scaffold	na	na	na	<>	NW_001584349.1	Primary Assembly	6313	na
chrUn_v05.003078	unplaced-scaffold	na	na	na	<>	NW_001584350.1	Primary Assembly	6499	na
chrUn_v05.003079	unplaced-scaffold	na	na	na	<>	NW_001584351.1	Primary Assembly	6310	na
chrUn_v05.003080	unplaced-scaffold	na	na	na	<>	NW_001584352.1	Primary Assembly	6310	na
chrUn_v05.003081	unplaced-scaffold	na	na	na	<>	NW_001584353.1	Primary Assembly	6428	na
chrUn_v05.003082	unplaced-scaffold	na	na	na	<>	NW_001584354.1	Primary Assembly	6308	na
chrUn_v05.003083	unplaced-scaffold	na	na	na	<>	NW_001584355.1	Primary Assembly	6306	na
chrUn_v05.003084	unplaced-scaffold	na	na	na	<>	NW_001584356.1	Primary Assembly	6305	na
chrUn_v05.003085	unplaced-scaffold	na	na	na	<>	NW_001584357.1	Primary Assembly	6305	na
chrUn_v05.003086	unplaced-scaffold	na	na	na	<>	NW_001584358.1	Primary Assembly	6304	na
chrUn_v05.000109	unplaced-scaffold	na	na	na	<>	NW_001584359.1	Primary Assembly	135786	na
chrUn_v05.003087	unplaced-scaffold	na	na	na	<>	NW_001584360.1	Primary Assembly	6302	na
chrUn_v05.003088	unplaced-scaffold	na	na	na	<>	NW_001584361.1	Primary Assembly	6300	na
chrUn_v05.003089	unplaced-scaffold	na	na	na	<>	NW_001584362.1	Primary Assembly	6297	na
chrUn_v05.003090	unplaced-scaffold	na	na	na	<>	NW_001584363.1	Primary Assembly	6294	na
chrUn_v05.003091	unplaced-scaffold	na	na	na	<>	NW_001584364.1	Primary Assembly	6291	na
chrUn_v05.003092	unplaced-scaffold	na	na	na	<>	NW_001584365.1	Primary Assembly	6291	na
chrUn_v05.003094	unplaced-scaffold	na	na	na	<>	NW_001584366.1	Primary Assembly	6287	na
chrUn_v05.003095	unplaced-scaffold	na	na	na	<>	NW_001584367.1	Primary Assembly	6286	na
chrUn_v05.003096	unplaced-scaffold	na	na	na	<>	NW_001584368.1	Primary Assembly	6285	na
chrUn_v05.003097	unplaced-scaffold	na	na	na	<>	NW_001584369.1	Primary Assembly	6284	na
chrUn_v05.000110	unplaced-scaffold	na	na	na	<>	NW_001584370.1	Primary Assembly	127512	na
chrUn_v05.003098	unplaced-scaffold	na	na	na	<>	NW_001584371.1	Primary Assembly	6284	na
chrUn_v05.003099	unplaced-scaffold	na	na	na	<>	NW_001584372.1	Primary Assembly	6364	na
chrUn_v05.003100	unplaced-scaffold	na	na	na	<>	NW_001584373.1	Primary Assembly	6278	na
chrUn_v05.003101	unplaced-scaffold	na	na	na	<>	NW_001584374.1	Primary Assembly	6277	na
chrUn_v05.003102	unplaced-scaffold	na	na	na	<>	NW_001584375.1	Primary Assembly	6273	na
chrUn_v05.003103	unplaced-scaffold	na	na	na	<>	NW_001584376.1	Primary Assembly	6270	na
chrUn_v05.003104	unplaced-scaffold	na	na	na	<>	NW_001584377.1	Primary Assembly	6269	na
chrUn_v05.003105	unplaced-scaffold	na	na	na	<>	NW_001584378.1	Primary Assembly	6268	na
chrUn_v05.003106	unplaced-scaffold	na	na	na	<>	NW_001584379.1	Primary Assembly	6266	na
chrUn_v05.003107	unplaced-scaffold	na	na	na	<>	NW_001584380.1	Primary Assembly	6266	na
chrUn_v05.000111	unplaced-scaffold	na	na	na	<>	NW_001584381.1	Primary Assembly	140078	na
chrUn_v05.003108	unplaced-scaffold	na	na	na	<>	NW_001584382.1	Primary Assembly	6265	na
chrUn_v05.003109	unplaced-scaffold	na	na	na	<>	NW_001584383.1	Primary Assembly	6264	na
chrUn_v05.003110	unplaced-scaffold	na	na	na	<>	NW_001584384.1	Primary Assembly	6263	na
chrUn_v05.003111	unplaced-scaffold	na	na	na	<>	NW_001584385.1	Primary Assembly	6262	na
chrUn_v05.003112	unplaced-scaffold	na	na	na	<>	NW_001584386.1	Primary Assembly	6258	na
chrUn_v05.003113	unplaced-scaffold	na	na	na	<>	NW_001584387.1	Primary Assembly	6253	na
chrUn_v05.003114	unplaced-scaffold	na	na	na	<>	NW_001584388.1	Primary Assembly	6337	na
chrUn_v05.003115	unplaced-scaffold	na	na	na	<>	NW_001584389.1	Primary Assembly	6249	na
chrUn_v05.003116	unplaced-scaffold	na	na	na	<>	NW_001584390.1	Primary Assembly	6247	na
chrUn_v05.003117	unplaced-scaffold	na	na	na	<>	NW_001584391.1	Primary Assembly	6253	na
chrUn_v05.000112	unplaced-scaffold	na	na	na	<>	NW_001584392.1	Primary Assembly	119138	na
chrUn_v05.003118	unplaced-scaffold	na	na	na	<>	NW_001584393.1	Primary Assembly	6245	na
chrUn_v05.003120	unplaced-scaffold	na	na	na	<>	NW_001584394.1	Primary Assembly	6244	na
chrUn_v05.003121	unplaced-scaffold	na	na	na	<>	NW_001584395.1	Primary Assembly	6444	na
chrUn_v05.003122	unplaced-scaffold	na	na	na	<>	NW_001584396.1	Primary Assembly	6243	na
chrUn_v05.003123	unplaced-scaffold	na	na	na	<>	NW_001584397.1	Primary Assembly	6328	na
chrUn_v05.003124	unplaced-scaffold	na	na	na	<>	NW_001584398.1	Primary Assembly	6239	na
chrUn_v05.003125	unplaced-scaffold	na	na	na	<>	NW_001584399.1	Primary Assembly	6238	na
chrUn_v05.003126	unplaced-scaffold	na	na	na	<>	NW_001584400.1	Primary Assembly	6541	na
chrUn_v05.003127	unplaced-scaffold	na	na	na	<>	NW_001584401.1	Primary Assembly	6235	na
chrUn_v05.003128	unplaced-scaffold	na	na	na	<>	NW_001584402.1	Primary Assembly	6235	na
chrUn_v05.000113	unplaced-scaffold	na	na	na	<>	NW_001584403.1	Primary Assembly	130849	na
chrUn_v05.003129	unplaced-scaffold	na	na	na	<>	NW_001584404.1	Primary Assembly	6235	na
chrUn_v05.003130	unplaced-scaffold	na	na	na	<>	NW_001584405.1	Primary Assembly	6233	na
chrUn_v05.003131	unplaced-scaffold	na	na	na	<>	NW_001584406.1	Primary Assembly	6232	na
chrUn_v05.003132	unplaced-scaffold	na	na	na	<>	NW_001584407.1	Primary Assembly	6230	na
chrUn_v05.003133	unplaced-scaffold	na	na	na	<>	NW_001584408.1	Primary Assembly	6227	na
chrUn_v05.003134	unplaced-scaffold	na	na	na	<>	NW_001584409.1	Primary Assembly	6660	na
chrUn_v05.003135	unplaced-scaffold	na	na	na	<>	NW_001584410.1	Primary Assembly	6225	na
chrUn_v05.003136	unplaced-scaffold	na	na	na	<>	NW_001584411.1	Primary Assembly	6224	na
chrUn_v05.003137	unplaced-scaffold	na	na	na	<>	NW_001584412.1	Primary Assembly	6338	na
chrUn_v05.003138	unplaced-scaffold	na	na	na	<>	NW_001584413.1	Primary Assembly	6223	na
chrUn_v05.000114	unplaced-scaffold	na	na	na	<>	NW_001584414.1	Primary Assembly	134144	na
chrUn_v05.003139	unplaced-scaffold	na	na	na	<>	NW_001584415.1	Primary Assembly	6221	na
chrUn_v05.003140	unplaced-scaffold	na	na	na	<>	NW_001584416.1	Primary Assembly	6220	na
chrUn_v05.003141	unplaced-scaffold	na	na	na	<>	NW_001584417.1	Primary Assembly	6220	na
chrUn_v05.003142	unplaced-scaffold	na	na	na	<>	NW_001584418.1	Primary Assembly	6219	na
chrUn_v05.003143	unplaced-scaffold	na	na	na	<>	NW_001584419.1	Primary Assembly	6218	na
