,species,mirid,mirfam,chrom,start,end,strand,True_positive
2855,Rattus_norvegicus,Rno-Mir-3068_pre,Mir-3068,chr6,111468737,111468799,-,False_chromo
2856,Bos_taurus,Bta-Mir-95-P1_pre,Mir-95,chr6,119145915,119145971,-,False_location
2857,Homo_sapiens,Hsa-Mir-3144-v1_pre,Mir-3144,chr6,120015190,120015247,+,True
2858,Homo_sapiens,Hsa-Mir-3144-v2_pre,Mir-3144,chr6,120015191,120015247,+,True
2859,Mus_musculus,Mmu-Mir-8-P1b_pre,Mir-8,chr6,124717916,124717980,-,False_location
2860,Mus_musculus,Mmu-Mir-8-P2b_pre,Mir-8,chr6,124718324,124718386,-,False_location
2861,Mus_musculus,Mmu-Mir-3098_pre,Mir-3098,chr6,125195807,125195867,+,False_chromo
2862,Rattus_norvegicus,Rno-Mir-342_pre,Mir-342,chr6,132561187,132561253,+,False_location
2863,Rattus_norvegicus,Rno-Mir-345_pre,Mir-345,chr6,132748983,132749042,+,False_location
2864,Rattus_norvegicus,Rno-Mir-770_pre,Mir-770,chr6,133682975,133683030,+,False_location
2865,Rattus_norvegicus,Rno-Mir-673_pre,Mir-673,chr6,133691391,133691453,+,False_chromo
2866,Rattus_norvegicus,Rno-Mir-493_pre,Mir-493,chr6,133699522,133699583,+,False_location
2867,Rattus_norvegicus,Rno-Mir-337-as_pre,Mir-337,chr6,133705943,133706003,-,False_location
2868,Rattus_norvegicus,Rno-Mir-337_pre,Mir-337,chr6,133705948,133706001,+,False_location
2869,Rattus_norvegicus,Rno-Mir-540_pre,Mir-540,chr6,133706216,133706274,+,False_chromo
2870,Rattus_norvegicus,Rno-Mir-431_pre,Mir-431,chr6,133711444,133711508,+,False_location
2871,Rattus_norvegicus,Rno-Mir-433_pre,Mir-433,chr6,133712345,133712418,+,False_location
2872,Rattus_norvegicus,Rno-Mir-127_pre,Mir-127,chr6,133713452,133713507,+,False_location
2873,Rattus_norvegicus,Rno-Mir-136-v1_pre,Mir-136,chr6,133716775,133716830,+,False_location
2874,Rattus_norvegicus,Rno-Mir-136-v2_pre,Mir-136,chr6,133716775,133716830,+,False_location
2875,Rattus_norvegicus,Rno-Mir-370_pre,Mir-370,chr6,133739928,133739984,+,False_location
2876,Rattus_norvegicus,Rno-Mir-154-P7_pre,Mir-154,chr6,133857715,133857772,+,False_location
2877,Rattus_norvegicus,Rno-Mir-154-P13_pre,Mir-154,chr6,133858859,133858914,+,False_location
2878,Rattus_norvegicus,Rno-Mir-154-P2-v1_pre,Mir-154,chr6,133859329,133859383,+,False_location
2879,Rattus_norvegicus,Rno-Mir-154-P2-v2_pre,Mir-154,chr6,133859330,133859382,+,False_location
2880,Rattus_norvegicus,Rno-Mir-154-P8_pre,Mir-154,chr6,133860500,133860556,+,False_location
2881,Rattus_norvegicus,Rno-Mir-154-P30_pre,Mir-154,chr6,133861052,133861107,+,False_location
2882,Rattus_norvegicus,Rno-Mir-154-P3a-v1_pre,Mir-154,chr6,133861214,133861269,+,False_location
2883,Rattus_norvegicus,Rno-Mir-154-P3a-v2_pre,Mir-154,chr6,133861214,133861269,+,False_location
2884,Rattus_norvegicus,Rno-Mir-154-P26_pre,Mir-154,chr6,133861509,133861566,+,False_location
2885,Rattus_norvegicus,Rno-Mir-154-P4_pre,Mir-154,chr6,133862190,133862249,+,False_location
2886,Rattus_norvegicus,Rno-Mir-154-P18_pre,Mir-154,chr6,133864385,133864440,+,False_location
2887,Rattus_norvegicus,Rno-Mir-154-P29-v1_pre,Mir-154,chr6,133864729,133864785,+,False_location
2888,Rattus_norvegicus,Rno-Mir-154-P29-v2_pre,Mir-154,chr6,133864730,133864784,+,False_location
2889,Rattus_norvegicus,Rno-Mir-666_pre,Mir-666,chr6,133866541,133866601,+,False_chromo
2890,Rattus_norvegicus,Rno-Mir-154-P22_pre,Mir-154,chr6,133866672,133866729,+,False_location
2891,Rattus_norvegicus,Rno-Mir-154-P19_pre,Mir-154,chr6,133868298,133868357,+,False_location
2892,Rattus_norvegicus,Rno-Mir-667_pre,Mir-667,chr6,133869584,133869647,+,False_chromo
2893,Rattus_norvegicus,Rno-Mir-376-P4_pre,Mir-376,chr6,133872453,133872510,+,False_location
2894,Rattus_norvegicus,Rno-Mir-376-P3_pre,Mir-376,chr6,133873110,133873167,+,False_location
2895,Rattus_norvegicus,Rno-Mir-376-P1_pre,Mir-376,chr6,133873618,133873675,+,False_location
2896,Rattus_norvegicus,Rno-Mir-154-P34_pre,Mir-154,chr6,133874161,133874223,+,False_location
2897,Rattus_norvegicus,Rno-Mir-154-P9_pre,Mir-154,chr6,133876615,133876677,+,False_location
2898,Rattus_norvegicus,Rno-Mir-154-P17_pre,Mir-154,chr6,133877137,133877194,+,False_location
2899,Rattus_norvegicus,Rno-Mir-154-P21_pre,Mir-154,chr6,133877840,133877901,+,False_location
2900,Rattus_norvegicus,Rno-Mir-544_pre,Mir-544,chr6,133879179,133879235,+,False_location
2901,Rattus_norvegicus,Rno-Mir-154-P10_pre,Mir-154,chr6,133884190,133884247,+,False_location
2902,Rattus_norvegicus,Rno-Mir-134_pre,Mir-134,chr6,133884554,133884614,+,False_location
2903,Rattus_norvegicus,Rno-Mir-154-P15_pre,Mir-154,chr6,133885310,133885368,+,False_location
2904,Rattus_norvegicus,Rno-Mir-154-P1_pre,Mir-154,chr6,133888600,133888657,+,False_location
2905,Rattus_norvegicus,Rno-Mir-154-P20-v2_pre,Mir-154,chr6,133889296,133889351,+,False_location
2906,Rattus_norvegicus,Rno-Mir-154-P20-v1_pre,Mir-154,chr6,133889297,133889350,+,False_location
2907,Rattus_norvegicus,Rno-Mir-154-P6_pre,Mir-154,chr6,133890697,133890756,+,False_location
2908,Rattus_norvegicus,Rno-Mir-541_pre,Mir-541,chr6,133892668,133892733,+,False_chromo
2909,Rattus_norvegicus,Rno-Mir-154-P36_pre,Mir-154,chr6,133893432,133893485,+,False_location
2910,Rattus_norvegicus,Rno-Mir-154-P14_pre,Mir-154,chr6,133893579,133893634,+,False_location
2911,Rattus_norvegicus,Rno-Mir-154-P5_pre,Mir-154,chr6,133893706,133893761,+,False_location
2912,Rattus_norvegicus,Rno-Mir-154-P12_pre,Mir-154,chr6,133894007,133894062,+,False_location
2913,Rattus_norvegicus,Rno-Mir-3072_pre,Mir-3072,chr6,133898823,133898879,+,False_chromo
2914,Rattus_norvegicus,Rno-Mir-1247_pre,Mir-1247,chr6,134626107,134626164,-,False_location
2915,Macaca_mulatta,Mml-Mir-874_pre,Mir-874,chr6,135351579,135351638,-,False_location
2916,Rattus_norvegicus,Rno-Mir-203-v1_pre,Mir-203,chr6,136704974,136705033,+,False_location
2917,Rattus_norvegicus,Rno-Mir-203-v2_pre,Mir-203,chr6,136704974,136705033,+,False_location
2918,Homo_sapiens,Hsa-Mir-3145_pre,Mir-3145,chr6,138435222,138435283,-,True
2919,Rattus_norvegicus,Rno-Mir-153-P2_pre,Mir-153,chr6,145105077,145105137,+,False_location
2920,Macaca_mulatta,Mml-Mir-584_pre,Mir-584,chr6,147178522,147178583,-,False_location
2921,Macaca_mulatta,Mml-Mir-143_pre,Mir-143,chr6,147550491,147550545,+,False_location
2922,Macaca_mulatta,Mml-Mir-145_pre,Mir-145,chr6,147552186,147552245,+,False_location
2923,Macaca_mulatta,Mml-Mir-378_pre,Mir-378,chr6,147861398,147861457,+,False_location
2924,Macaca_mulatta,Mml-Mir-146-P1_pre,Mir-146,chr6,158689103,158689160,+,False_location
2925,Homo_sapiens,Hsa-Mir-1913_pre,Mir-1913,chr6,166509364,166509422,-,True
2926,Macaca_mulatta,Mml-Mir-103-P1_pre,Mir-103,chr6,166809206,166809265,-,False_location
2927,Macaca_mulatta,Mml-Mir-218-P2_pre,Mir-218,chr6,167032456,167032519,-,False_location
2928,Macaca_mulatta,Mml-Mir-1271_pre,Mir-1271,chr6,174823249,174823306,+,False_location
2929,Macaca_mulatta,Mml-Mir-340_pre,Mir-340,chr6,178677234,178677298,-,False_location
2930,Homo_sapiens,Hsa-Mir-339_pre,Mir-339,chr7,1022955,1023012,-,False_chromo
2931,Bos_taurus,Bta-Mir-340_pre,Mir-340,chr7,1147003,1147067,+,False_location
2932,Oryctolagus_cuniculus,Ocu-Mir-490_pre,Mir-490,chr7,1159609,1159668,+,True
2933,Mus_musculus,Mmu-Mir-430-P5a_pre,Mir-430,chr7,3218639,3218697,+,False_location
2934,Mus_musculus,Mmu-Mir-430-P7a_pre,Mir-430,chr7,3218932,3218989,+,False_location
2935,Mus_musculus,Mmu-Mir-430-P5b_pre,Mir-430,chr7,3219200,3219261,+,False_location
2936,Mus_musculus,Mmu-Mir-430-P7b_pre,Mir-430,chr7,3219494,3219550,+,False_location
2937,Mus_musculus,Mmu-Mir-430-P5c_pre,Mir-430,chr7,3220356,3220411,+,False_location
2938,Mus_musculus,Mmu-Mir-430-P7c_pre,Mir-430,chr7,3220655,3220712,+,False_location
2939,Mus_musculus,Mmu-Mir-430-P6_pre,Mir-430,chr7,3220779,3220837,+,False_location
2940,Mus_musculus,Mmu-Mir-935-v1_pre,Mir-935,chr7,3415084,3415143,+,False_location
2941,Mus_musculus,Mmu-Mir-935-v2_pre,Mir-935,chr7,3415084,3415143,+,False_location
2942,Homo_sapiens,Hsa-Mir-589_pre,Mir-589,chr7,5495834,5495894,-,True
2943,Mus_musculus,Mmu-Mir-3099_pre,Mir-3099,chr7,6803600,6803659,+,False_chromo
2944,Macaca_mulatta,Mml-Mir-204-P2_pre,Mir-204,chr7,6944860,6944917,-,False_chromo
2945,Oryctolagus_cuniculus,Ocu-Mir-29-P1a_pre,Mir-29,chr7,9515490,9515549,-,True
2946,Oryctolagus_cuniculus,Ocu-Mir-29-P2a_pre,Mir-29,chr7,9515809,9515872,-,True
2947,Bos_taurus,Bta-Mir-181-P1c_pre,Mir-181,chr7,12915090,12915150,+,False_chromo
2948,Bos_taurus,Bta-Mir-181-P2c_pre,Mir-181,chr7,12915272,12915331,+,False_chromo
2949,Bos_taurus,Bta-Mir-24-P1_pre,Mir-24,chr7,12981643,12981702,-,False_chromo
2950,Bos_taurus,Bta-Mir-27-P1_pre,Mir-27,chr7,12981795,12981855,-,False_chromo
2951,Bos_taurus,Bta-Mir-23-P1_pre,Mir-23,chr7,12981977,12982034,-,False_chromo
2952,Oryctolagus_cuniculus,Ocu-Mir-335_pre,Mir-335,chr7,14144944,14145001,-,True
2953,Danio_rerio,Dre-Mir-9-P3a_pre,Mir-9,chr7,14379556,14379617,-,False_chromo
2954,Danio_rerio,Dre-Mir-7-P2b_pre,Mir-7,chr7,14450544,14450608,-,False_chromo
2955,Oryctolagus_cuniculus,Ocu-Mir-96-P3-v1_pre,Mir-96,chr7,14826894,14826955,+,True
2956,Oryctolagus_cuniculus,Ocu-Mir-96-P3-v2_pre,Mir-96,chr7,14826895,14826954,+,True
2957,Oryctolagus_cuniculus,Ocu-Mir-96-P1_pre,Mir-96,chr7,14827059,14827122,+,True
2958,Oryctolagus_cuniculus,Ocu-Mir-96-P2_pre,Mir-96,chr7,14830047,14830110,+,True
2959,Oryctolagus_cuniculus,Ocu-Mir-129-P1_pre,Mir-129,chr7,16127062,16127127,-,True
2960,Bos_taurus,Bta-Mir-199-P2-v1_pre,Mir-199,chr7,16508929,16508991,-,False_location
2961,Bos_taurus,Bta-Mir-199-P2-v2_pre,Mir-199,chr7,16508929,16508991,-,False_location
2962,Bos_taurus,Bta-Mir-199-P2-v3_pre,Mir-199,chr7,16508929,16508991,-,False_location
2963,Oryctolagus_cuniculus,Ocu-Mir-592_pre,Mir-592,chr7,17299772,17299832,+,True
2964,Mus_musculus,Mmu-Mir-330-v1_pre,Mir-330,chr7,19181486,19181549,+,False_location
2965,Mus_musculus,Mmu-Mir-330-v2_pre,Mir-330,chr7,19181486,19181549,+,False_location
2966,Homo_sapiens,Hsa-Mir-3146_pre,Mir-3146,chr7,19705365,19705427,-,True
2967,Bos_taurus,Bta-Mir-7-P3_pre,Mir-7,chr7,20584150,20584208,-,False_chromo
2968,Macaca_mulatta,Mml-Mir-147_pre,Mir-147,chr7,21727358,21727417,+,False_location
2969,Danio_rerio,Dre-Mir-460-P2_pre,Mir-460,chr7,23362175,23362234,+,False_chromo
2970,Homo_sapiens,Hsa-Mir-148-P1_pre,Mir-148,chr7,25949922,25949981,-,True
2971,Danio_rerio,Dre-Mir-15-P1c_pre,Mir-15,chr7,26070912,26070973,+,False_chromo
2972,Danio_rerio,Dre-Mir-15-P2c_pre,Mir-15,chr7,26071436,26071500,+,False_chromo
2973,Homo_sapiens,Hsa-Mir-196-P3_pre,Mir-196,chr7,27169492,27169549,-,True
2974,Mus_musculus,Mmu-Mir-3101-v2_pre,Mir-3101,chr7,27176019,27176079,-,False_chromo
2975,Mus_musculus,Mmu-Mir-3101-v1_pre,Mir-3101,chr7,27176020,27176078,-,False_chromo
2976,Danio_rerio,Dre-Mir-204-P2a_pre,Mir-204,chr7,29337026,29337083,-,False_chromo
2977,Homo_sapiens,Hsa-Mir-550-P3_pre,Mir-550,chr7,29680747,29680808,-,True
2978,Mus_musculus,Mmu-Mir-1964_pre,Mir-1964,chr7,29773305,29773365,+,False_chromo
2979,Danio_rerio,Dre-Mir-184-P2_pre,Mir-184,chr7,30189601,30189663,-,False_chromo
2980,Homo_sapiens,Hsa-Mir-550-P1_pre,Mir-550,chr7,30289815,30289876,+,True
2981,Macaca_mulatta,Mml-Mir-628_pre,Mir-628,chr7,31855120,31855180,-,False_location
2982,Homo_sapiens,Hsa-Mir-550-P2_pre,Mir-550,chr7,32733002,32733063,+,True
2983,Rattus_norvegicus,Rno-Mir-135-P2_pre,Mir-135,chr7,32894895,32894954,-,False_location
2984,Rattus_norvegicus,Rno-Mir-1251_pre,Mir-1251,chr7,32983168,32983226,-,False_location
2985,Rattus_norvegicus,Rno-Mir-331_pre,Mir-331,chr7,34881110,34881165,-,False_location
2986,Bos_taurus,Bta-Mir-1271_pre,Mir-1271,chr7,39194962,39195019,+,False_location
2987,Macaca_mulatta,Mml-Mir-190-P1_pre,Mir-190,chr7,39416833,39416890,+,False_location
2988,Danio_rerio,Dre-Mir-153-P2_pre,Mir-153,chr7,40485520,40485580,+,False_chromo
2989,Rattus_norvegicus,Rno-Mir-3059_pre,Mir-3059,chr7,43324718,43324775,+,False_location
2990,Mus_musculus,Mmu-Mir-150_pre,Mir-150,chr7,45121762,45121818,+,False_location
2991,Danio_rerio,Dre-Mir-129-P2a_pre,Mir-129,chr7,50287944,50288006,-,False_chromo
2992,Bos_taurus,Bta-Mir-874_pre,Mir-874,chr7,50687433,50687490,-,False_location
2993,Macaca_mulatta,Mml-Mir-184_pre,Mir-184,chr7,56747763,56747824,+,False_location
2994,Bos_taurus,Bta-Mir-143_pre,Mir-143,chr7,62809325,62809379,+,False_location
2995,Bos_taurus,Bta-Mir-145_pre,Mir-145,chr7,62810748,62810807,+,False_location
2996,Bos_taurus,Bta-Mir-378_pre,Mir-378,chr7,63067305,63067364,+,False_location
2997,Bos_taurus,Bta-Mir-2461_pre,Mir-2461,chr7,63886927,63886983,+,False_chromo
2998,Mus_musculus,Mmu-Mir-204-P2_pre,Mir-204,chr7,64205831,64205888,+,False_chromo
2999,Macaca_mulatta,Mml-Mir-7-P2_pre,Mir-7,chr7,66600900,66600961,+,False_location
3000,Rattus_norvegicus,Rno-Let-7-P2c2_pre,Let-7,chr7,66802736,66802812,+,False_location
3001,Macaca_mulatta,Mml-Mir-9-P3_pre,Mir-9,chr7,67381836,67381896,+,False_location
3002,Rattus_norvegicus,Rno-Mir-26-P2_pre,Mir-26,chr7,70287326,70287385,+,False_location
3003,Oryctolagus_cuniculus,Ocu-Mir-128-P1_pre,Mir-128,chr7,72954506,72954561,+,True
3004,Danio_rerio,Dre-Mir-31_pre,Mir-31,chr7,73263755,73263815,-,False_chromo
3005,Bos_taurus,Bta-Mir-146-P1-v2_pre,Mir-146,chr7,74185054,74185112,+,False_location
3006,Bos_taurus,Bta-Mir-146-P1-v1_pre,Mir-146,chr7,74185055,74185112,+,False_location
3007,Homo_sapiens,Hsa-Mir-590_pre,Mir-590,chr7,74191213,74191273,+,True
3008,Rattus_norvegicus,Rno-Mir-875_pre,Mir-875,chr7,74423239,74423295,-,False_location
3009,Mus_musculus,Mmu-Mir-7-P2_pre,Mir-7,chr7,78888295,78888356,+,False_location
3010,Mus_musculus,Mmu-Mir-9-P3_pre,Mir-9,chr7,79505279,79505339,+,False_location
3011,Macaca_mulatta,Mml-Mir-208-P1_pre,Mir-208,chr7,84741052,84741108,-,False_location
3012,Macaca_mulatta,Mml-Mir-208-P2_pre,Mir-208,chr7,84770509,84770565,-,False_location
3013,Bos_taurus,Bta-Mir-9-P2_pre,Mir-9,chr7,90554689,90554748,-,False_location
3014,Bos_taurus,Bta-Mir-3660_pre,Mir-3660,chr7,91916231,91916290,-,False_chromo
3015,Macaca_mulatta,Mml-Mir-624_pre,Mir-624,chr7,92408729,92408786,-,False_location
3016,Homo_sapiens,Hsa-Mir-653_pre,Mir-653,chr7,93482784,93482840,-,True
3017,Homo_sapiens,Hsa-Mir-489-v2_pre,Mir-489,chr7,93483946,93484007,-,True
3018,Homo_sapiens,Hsa-Mir-489-v1_pre,Mir-489,chr7,93483947,93484006,-,True
3019,Mus_musculus,Mmu-Mir-28-P3_pre,Mir-28,chr7,96249450,96249518,+,False_location
3020,Mus_musculus,Mmu-Mir-326_pre,Mir-326,chr7,99552287,99552347,+,False_location
3021,Homo_sapiens,Hsa-Mir-92-P2c_pre,Mir-92,chr7,100093571,100093630,-,True
3022,Homo_sapiens,Hsa-Mir-17-P1c_pre,Mir-17,chr7,100093776,100093837,-,True
3023,Homo_sapiens,Hsa-Mir-17-P3c_pre,Mir-17,chr7,100094003,100094063,-,True
3024,Mus_musculus,Mmu-Mir-139_pre,Mir-139,chr7,101475382,101475440,+,False_location
3025,Rattus_norvegicus,Rno-Mir-30-P1c_pre,Mir-30,chr7,109286472,109286533,-,False_location
3026,Rattus_norvegicus,Rno-Mir-28-P2_pre,Mir-28,chr7,114485572,114485628,-,False_chromo
3027,Oryctolagus_cuniculus,Ocu-Mir-10-P1b-v1_pre,Mir-10,chr7,115709575,115709636,+,True
3028,Oryctolagus_cuniculus,Ocu-Mir-10-P1b-v2_pre,Mir-10,chr7,115709576,115709635,+,True
3029,Rattus_norvegicus,Rno-Mir-33-P1_pre,Mir-33,chr7,123431617,123431677,+,False_location
3030,Rattus_norvegicus,Rno-Mir-1249_pre,Mir-1249,chr7,125861222,125861280,-,False_location
3031,Rattus_norvegicus,Rno-Let-7-P2a2_pre,Let-7,chr7,126590225,126590293,+,False_location
3032,Rattus_norvegicus,Rno-Let-7-P2b2_pre,Let-7,chr7,126590633,126590707,+,False_location
3033,Homo_sapiens,Hsa-Mir-592_pre,Mir-592,chr7,127058109,127058169,-,True
3034,Homo_sapiens,Hsa-Mir-129-P1_pre,Mir-129,chr7,128207876,128207941,+,True
3035,Homo_sapiens,Hsa-Mir-96-P2_pre,Mir-96,chr7,129770406,129770470,-,True
3036,Homo_sapiens,Hsa-Mir-96-P1_pre,Mir-96,chr7,129774698,129774761,-,True
3037,Homo_sapiens,Hsa-Mir-96-P3-v1_pre,Mir-96,chr7,129774927,129774988,-,True
3038,Homo_sapiens,Hsa-Mir-96-P3-v2_pre,Mir-96,chr7,129774928,129774987,-,True
3039,Homo_sapiens,Hsa-Mir-335_pre,Mir-335,chr7,130496126,130496183,+,True
3040,Homo_sapiens,Hsa-Mir-29-P1a_pre,Mir-29,chr7,130876748,130876807,-,True
3041,Homo_sapiens,Hsa-Mir-29-P2a_pre,Mir-29,chr7,130877467,130877530,-,True
3042,Mus_musculus,Mmu-Mir-1962_pre,Mir-1962,chr7,135566193,135566255,+,False_chromo
3043,Homo_sapiens,Hsa-Mir-490_pre,Mir-490,chr7,136903205,136903264,+,True
3044,Mus_musculus,Mmu-Mir-202_pre,Mir-202,chr7,139957695,139957752,-,False_location
3045,Mus_musculus,Mmu-Mir-210_pre,Mir-210,chr7,141221407,141221466,-,False_chromo
3046,Mus_musculus,Mmu-Mir-675_pre,Mir-675,chr7,142577078,142577133,-,False_chromo
3047,Mus_musculus,Mmu-Mir-483_pre,Mir-483,chr7,142654930,142654989,-,False_location
3048,Mus_musculus,Mmu-Mir-3105_pre,Mir-3105,chr7,144009267,144009325,+,False_chromo
3049,Rattus_norvegicus,Rno-Mir-196-P2_pre,Mir-196,chr7,144584259,144584317,+,False_location
3050,Rattus_norvegicus,Rno-Mir-615_pre,Mir-615,chr7,144629035,144629098,+,False_location
3051,Rattus_norvegicus,Rno-Mir-148-P3_pre,Mir-148,chr7,144912061,144912119,+,False_location
3052,Oryctolagus_cuniculus,Ocu-Mir-2355_pre,Mir-2355,chr7,147915972,147916038,-,True
3053,Homo_sapiens,Hsa-Mir-671_pre,Mir-671,chr7,151238449,151238508,+,True
3054,Macaca_mulatta,Mml-Mir-3173_pre,Mir-3173,chr7,157406410,157406470,-,False_location
3055,Homo_sapiens,Hsa-Mir-153-P2_pre,Mir-153,chr7,157574349,157574409,-,True
3056,Oryctolagus_cuniculus,Ocu-Mir-26-P1_pre,Mir-26,chr7,159720534,159720590,+,False_chromo
3057,Oryctolagus_cuniculus,Ocu-Mir-375_pre,Mir-375,chr7,160243025,160243081,-,True
3058,Macaca_mulatta,Mml-Mir-342_pre,Mir-342,chr7,162431458,162431524,+,False_location
3059,Macaca_mulatta,Mml-Mir-345_pre,Mir-345,chr7,162634524,162634581,+,False_location
3060,Macaca_mulatta,Mml-Mir-770_pre,Mir-770,chr7,163185011,163185072,+,False_location
3061,Macaca_mulatta,Mml-Mir-493_pre,Mir-493,chr7,163202852,163202913,+,False_location
3062,Macaca_mulatta,Mml-Mir-337-as_pre,Mir-337,chr7,163207995,163208054,-,False_location
3063,Macaca_mulatta,Mml-Mir-337-v1_pre,Mir-337,chr7,163207997,163208056,+,False_location
3064,Macaca_mulatta,Mml-Mir-337-v2_pre,Mir-337,chr7,163207997,163208056,+,False_location
3065,Macaca_mulatta,Mml-Mir-431_pre,Mir-431,chr7,163215224,163215288,+,False_location
3066,Macaca_mulatta,Mml-Mir-433_pre,Mir-433,chr7,163216095,163216168,+,False_location
3067,Macaca_mulatta,Mml-Mir-127_pre,Mir-127,chr7,163217199,163217254,+,False_location
3068,Macaca_mulatta,Mml-Mir-432_pre,Mir-432,chr7,163218697,163218765,+,False_location
3069,Macaca_mulatta,Mml-Mir-136-v1_pre,Mir-136,chr7,163218917,163218972,+,False_location
3070,Macaca_mulatta,Mml-Mir-136-v2_pre,Mir-136,chr7,163218917,163218972,+,False_location
3071,Macaca_mulatta,Mml-Mir-370_pre,Mir-370,chr7,163245322,163245378,+,False_location
3072,Macaca_mulatta,Mml-Mir-154-P7_pre,Mir-154,chr7,163357375,163357433,+,False_location
3073,Macaca_mulatta,Mml-Mir-154-P13_pre,Mir-154,chr7,163358644,163358699,+,False_location
3074,Macaca_mulatta,Mml-Mir-154-P2-v1_pre,Mir-154,chr7,163359100,163359154,+,False_location
3075,Macaca_mulatta,Mml-Mir-154-P2-v2_pre,Mir-154,chr7,163359101,163359153,+,False_location
3076,Macaca_mulatta,Mml-Mir-154-P8_pre,Mir-154,chr7,163360321,163360377,+,False_location
3077,Macaca_mulatta,Mml-Mir-154-P30_pre,Mir-154,chr7,163360887,163360942,+,False_location
3078,Macaca_mulatta,Mml-Mir-154-P3a-v1_pre,Mir-154,chr7,163361049,163361104,+,False_location
3079,Macaca_mulatta,Mml-Mir-154-P3a-v2_pre,Mir-154,chr7,163361049,163361104,+,False_location
3080,Macaca_mulatta,Mml-Mir-154-P26_pre,Mir-154,chr7,163361342,163361399,+,False_location
3081,Macaca_mulatta,Mml-Mir-154-P4a_pre,Mir-154,chr7,163362105,163362162,+,False_location
3082,Macaca_mulatta,Mml-Mir-154-P4b_pre,Mir-154,chr7,163362422,163362480,+,False_location
3083,Macaca_mulatta,Mml-Mir-154-P18_pre,Mir-154,chr7,163364085,163364140,+,False_location
3084,Macaca_mulatta,Mml-Mir-154-P29_pre,Mir-154,chr7,163364503,163364559,+,False_location
3085,Macaca_mulatta,Mml-Mir-154-P22_pre,Mir-154,chr7,163366429,163366486,+,False_location
3086,Macaca_mulatta,Mml-Mir-154-P19_pre,Mir-154,chr7,163368279,163368336,+,False_location
3087,Macaca_mulatta,Mml-Mir-376-P4_pre,Mir-376,chr7,163373702,163373759,+,False_location
3088,Macaca_mulatta,Mml-Mir-376-P2_pre,Mir-376,chr7,163374087,163374144,+,False_location
3089,Macaca_mulatta,Mml-Mir-154-P23_pre,Mir-154,chr7,163374240,163374295,+,False_location
3090,Macaca_mulatta,Mml-Mir-376-P3_pre,Mir-376,chr7,163374466,163374523,+,False_location
3091,Macaca_mulatta,Mml-Mir-376-P1_pre,Mir-376,chr7,163374794,163374851,+,False_location
3092,Macaca_mulatta,Mml-Mir-154-P28b_pre,Mir-154,chr7,163376994,163377053,+,False_location
3093,Macaca_mulatta,Mml-Mir-154-P28a_pre,Mir-154,chr7,163378214,163378273,+,False_location
3094,Macaca_mulatta,Mml-Mir-154-P9_pre,Mir-154,chr7,163379932,163379994,+,False_location
3095,Macaca_mulatta,Mml-Mir-154-P17_pre,Mir-154,chr7,163380474,163380531,+,False_location
3096,Macaca_mulatta,Mml-Mir-154-P21_pre,Mir-154,chr7,163381324,163381387,+,False_location
3097,Macaca_mulatta,Mml-Mir-154-P27_pre,Mir-154,chr7,163381903,163381961,+,False_location
3098,Macaca_mulatta,Mml-Mir-544_pre,Mir-544,chr7,163382670,163382726,+,False_location
3099,Macaca_mulatta,Mml-Mir-154-P24_pre,Mir-154,chr7,163383574,163383633,+,False_location
3100,Macaca_mulatta,Mml-Mir-154-P31_pre,Mir-154,chr7,163386034,163386087,+,False_location
3101,Macaca_mulatta,Mml-Mir-154-P10_pre,Mir-154,chr7,163388330,163388387,+,False_location
3102,Macaca_mulatta,Mml-Mir-134_pre,Mir-134,chr7,163388708,163388768,+,False_location
3103,Macaca_mulatta,Mml-Mir-154-P15_pre,Mir-154,chr7,163389442,163389500,+,False_location
3104,Macaca_mulatta,Mml-Mir-154-P3b_pre,Mir-154,chr7,163390241,163390297,+,False_location
3105,Macaca_mulatta,Mml-Mir-154-P1_pre,Mir-154,chr7,163393764,163393821,+,False_location
3106,Macaca_mulatta,Mml-Mir-154-P20-v1_pre,Mir-154,chr7,163394623,163394678,+,False_location
3107,Macaca_mulatta,Mml-Mir-154-P20-v2_pre,Mir-154,chr7,163394623,163394678,+,False_location
3108,Macaca_mulatta,Mml-Mir-154-P6_pre,Mir-154,chr7,163395856,163395915,+,False_location
3109,Macaca_mulatta,Mml-Mir-541_pre,Mir-541,chr7,163398297,163398362,+,False_location
3110,Macaca_mulatta,Mml-Mir-154-P14_pre,Mir-154,chr7,163399261,163399315,+,False_location
3111,Macaca_mulatta,Mml-Mir-154-P5_pre,Mir-154,chr7,163399401,163399456,+,False_location
3112,Macaca_mulatta,Mml-Mir-154-P12_pre,Mir-154,chr7,163399719,163399775,+,False_location
3113,Macaca_mulatta,Mml-Mir-154-P25_pre,Mir-154,chr7,163400526,163400581,+,False_location
3114,Macaca_mulatta,Mml-Mir-1247_pre,Mir-1247,chr7,163899899,163899956,-,False_location
3115,Macaca_mulatta,Mml-Mir-203-v1_pre,Mir-203,chr7,166495042,166495102,+,False_location
3116,Macaca_mulatta,Mml-Mir-203-v2_pre,Mir-203,chr7,166495042,166495101,+,False_location
3117,Danio_rerio,Dre-Mir-7-o1_pre,Mir-7,chr8,10232,10295,+,False_chromo
3118,Bos_taurus,Bta-Mir-2468_pre,Mir-2468,chr8,5672123,5672183,+,False_chromo
